fio,faculty,title,degree
Морозов Л.О.,ФФ,профессор,к.н.
Егоров З.Т.,ФФ,,
Кузнецов А.А.,ФЭТ,,к.н.
Волков В.И.,ФУПМ,ассистент,
Семенов Б.В.,ФРТ,,к.н.
Соколов З.Т.,ФИТ,доцент,д.н.
Кузнецов Л.О.,ФЭТ,ассистент,д.н.
Морозов Ж.Р.,ИТМО,ассистент,к.н.
Егоров Д.С.,ФМиЕН,доцент,
Новиков Г.Н.,ФИТ,,к.н.
Иванов Д.С.,ФМиМ,,к.н.
Алексеев Л.О.,ФМиМ,ассистент,к.н.
Волков Б.В.,ФМиМ,доцент,д.н.
Лебедев Г.Н.,ФЭТ,,д.н.
Иванов В.И.,ФЭТ,профессор,к.н.
Морозов И.К.,ФЭТ,,д.н.
Алексеев Ж.Р.,ФПМИ,,к.н.
Попов И.К.,ФИТ,профессор,к.н.
Соколов К.М.,ФИВТ,профессор,д.н.
Козлов В.И.,ФМиЕН,ассистент,к.н.
Лебедева К.М.,ФМиЕН,профессор,к.н.
Смирнов К.М.,ФЭТ,доцент,д.н.
Петров Л.О.,ФФ,,
Сидоров Б.В.,ФМиМ,профессор,
Лебедева Е.П.,ФЭТ,ассистент,
Соколов Б.В.,ИТМО,доцент,
Сидоров Е.П.,ФФ,ассистент,д.н.
Смирнов К.М.,ФФ,ассистент,к.н.
Новиков К.М.,ИТМО,,д.н.
Кузнецов Ж.Р.,ФЭТ,,д.н.
Кузнецов Е.П.,ИТМО,,к.н.
Иванов К.М.,ФМиМ,доцент,д.н.
Смирнов А.А.,ФЭТ,ассистент,д.н.
Волков В.И.,ФРТ,,к.н.
Соколов Б.В.,ИТМО,,д.н.
Егоров К.М.,ФУПМ,ассистент,к.н.
Петров К.М.,ФИВТ,профессор,
Лебедев Ж.Р.,ИТМО,доцент,
Козлов В.И.,ИТМО,профессор,
Петров А.А.,ФПМИ,,
Сидоров И.К.,ФИВТ,ассистент,д.н.
Семенов З.Т.,ФИВТ,доцент,
Петров А.А.,ФФ,ассистент,
Волков З.Т.,ФМиЕН,доцент,к.н.
Иванов Д.С.,ФМиМ,ассистент,д.н.
Попов Ж.Р.,ФУПМ,,
Егоров З.Т.,ФИТ,профессор,
Лебедева А.А.,ФФ,доцент,к.н.
Попов Е.П.,ФФ,ассистент,д.н.
Иванов И.К.,ФМиЕН,,к.н.
Морозов З.Т.,ФПМИ,,
Лебедева А.А.,ФЭТ,ассистент,д.н.
Кузнецов М.Ю.,ФИТ,ассистент,к.н.
Волков Д.С.,ФИТ,ассистент,д.н.
Соколов М.Ю.,ФМиМ,доцент,
Лебедева И.К.,ФПМИ,,к.н.
Семенов А.А.,ФУПМ,профессор,к.н.
Иванов З.Т.,ФИТ,профессор,к.н.
Новиков М.Ю.,ФФ,ассистент,д.н.
Волков Б.В.,ФФ,ассистент,
Новиков З.Т.,ФПМИ,ассистент,д.н.
Волков К.М.,ФРТ,,к.н.
Лебедев Б.В.,ФФ,доцент,к.н.
Лебедева Г.Н.,ФУПМ,доцент,
Сидоров А.А.,ФПМИ,профессор,д.н.
Алексеев Д.С.,ФУПМ,ассистент,к.н.
Смирнов Г.Н.,ФУПМ,,
Петров В.И.,ФПМИ,ассистент,
Соколов Г.Н.,ФФ,ассистент,к.н.
Семенов З.Т.,ФФ,доцент,к.н.
Кузнецов З.Т.,ФУПМ,ассистент,д.н.
Егоров Б.В.,ФЭТ,,
Лебедев М.Ю.,ФМиЕН,доцент,
Сидоров М.Ю.,ФИВТ,профессор,д.н.
Попов Б.В.,ФРТ,ассистент,д.н.
Иванов Г.Н.,ФФ,ассистент,
Попов Б.В.,ФМиМ,,д.н.
Егоров И.К.,ФУПМ,ассистент,
Волков Е.П.,ИТМО,профессор,д.н.
Лебедева В.И.,ФПМИ,,к.н.
Волков Ж.Р.,ФЭТ,ассистент,д.н.
Соколов К.М.,ФРТ,,д.н.
Морозов И.К.,ФФ,доцент,к.н.
Алексеев М.Ю.,ФРТ,,
Петров Ж.Р.,ФМиЕН,,
Морозов Л.О.,ФИТ,,к.н.
Иванов К.М.,ФИВТ,профессор,
Егоров З.Т.,ФПМИ,ассистент,д.н.
Егоров К.М.,ФИТ,,
Иванов Ж.Р.,ФИВТ,ассистент,к.н.
Соколов А.А.,ФРТ,профессор,д.н.
Алексеев М.Ю.,ФПМИ,доцент,д.н.
Иванов Б.В.,ФИВТ,доцент,к.н.
Иванов Б.В.,ФРТ,ассистент,д.н.
Попов М.Ю.,ФРТ,,к.н.
Кузнецов И.К.,ФИТ,,к.н.
Петров Е.П.,ФФ,ассистент,к.н.
Алексеев М.Ю.,ФЭТ,доцент,
Алексеев И.К.,ФЭТ,доцент,д.н.
Иванов Б.В.,ФМиМ,ассистент,д.н.
Иванов Д.С.,ФИВТ,доцент,
Петров Г.Н.,ФМиМ,ассистент,
Сидоров А.А.,ИТМО,профессор,
Новиков К.М.,ФИВТ,профессор,к.н.
Петров В.И.,ФИТ,доцент,
Иванов В.И.,ФПМИ,доцент,к.н.
Алексеев Д.С.,ФИВТ,,д.н.
Попов М.Ю.,ФИВТ,доцент,к.н.
Алексеев З.Т.,ФМиМ,доцент,
Новиков М.Ю.,ФПМИ,,к.н.
Попов Е.П.,ФИТ,ассистент,к.н.
Иванов К.М.,ФУПМ,ассистент,д.н.
Сидоров Д.С.,ФЭТ,профессор,к.н.
Егоров Г.Н.,ИТМО,доцент,к.н.
Волков В.И.,ФУПМ,,к.н.
Кузнецов Б.В.,ФЭТ,профессор,д.н.
Лебедев Е.П.,ФИВТ,,к.н.
Лебедев Г.Н.,ФУПМ,профессор,к.н.
Сидоров Д.С.,ФЭТ,ассистент,к.н.
Лебедева А.А.,ФПМИ,ассистент,д.н.
Морозов Д.С.,ФРТ,,д.н.
Кузнецов Д.С.,ФМиМ,ассистент,к.н.
Иванов Л.О.,ФУПМ,доцент,к.н.
Лебедев Д.С.,ФФ,профессор,к.н.
Лебедева Ж.Р.,ФФ,доцент,д.н.
Лебедева Л.О.,ФИТ,,к.н.
Кузнецов Ж.Р.,ФФ,ассистент,к.н.
Семенов Е.П.,ФРТ,,к.н.
Морозов Г.Н.,ФПМИ,,к.н.
Лебедев А.А.,ФМиМ,ассистент,д.н.
Волков Г.Н.,ФИВТ,ассистент,д.н.
Лебедев Ж.Р.,ФРТ,ассистент,
Морозов Ж.Р.,ФУПМ,ассистент,
Кузнецов В.И.,ФРТ,,
Смирнов К.М.,ФФ,доцент,д.н.
Козлов Ж.Р.,ФМиМ,ассистент,д.н.
Кузнецов Б.В.,ФПМИ,доцент,д.н.
Лебедева Г.Н.,ФМиМ,ассистент,к.н.
Лебедева Г.Н.,ИТМО,,д.н.
Морозов Е.П.,ФПМИ,,
Морозов В.И.,ФМиМ,доцент,к.н.
Смирнов Г.Н.,ФФ,ассистент,
Новиков К.М.,ФРТ,ассистент,
Петров Е.П.,ФЭТ,профессор,д.н.
Егоров И.К.,ФИВТ,доцент,д.н.
Соколов К.М.,ФМиМ,ассистент,
Лебедев И.К.,ФЭТ,ассистент,к.н.
Волков М.Ю.,ФУПМ,доцент,
Волков В.И.,ФУПМ,ассистент,к.н.
Морозов К.М.,ФМиЕН,доцент,к.н.
Петров А.А.,ФРТ,ассистент,к.н.
Алексеев Б.В.,ФЭТ,профессор,
Петров К.М.,ФМиМ,,д.н.
Попов Л.О.,ФИВТ,доцент,
Попов А.А.,ФЭТ,доцент,к.н.
Егоров М.Ю.,ФПМИ,профессор,к.н.
Лебедева М.Ю.,ФРТ,ассистент,к.н.
Иванов А.А.,ФУПМ,,к.н.
Петров Л.О.,ФУПМ,,к.н.
Семенов Ж.Р.,ФМиЕН,,
Сидоров Б.В.,ИТМО,профессор,д.н.
Морозов Ж.Р.,ФУПМ,профессор,к.н.
Сидоров К.М.,ФМиМ,профессор,к.н.
Новиков К.М.,ФИВТ,профессор,к.н.
Алексеев Г.Н.,ФИТ,профессор,д.н.
Лебедев М.Ю.,ФПМИ,,
Волков Е.П.,ФМиМ,,
Кузнецов Г.Н.,ФРТ,,
Сидоров Д.С.,ФУПМ,доцент,к.н.
Сидоров А.А.,ФМиМ,профессор,к.н.
Иванов Е.П.,ФРТ,ассистент,
Смирнов И.К.,ФЭТ,доцент,
Иванов В.И.,ИТМО,доцент,д.н.
Волков А.А.,ФУПМ,профессор,к.н.
Волков Б.В.,ФМиМ,,д.н.
Алексеев И.К.,ФЭТ,,к.н.
Семенов Ж.Р.,ФРТ,ассистент,к.н.
Кузнецов З.Т.,ФМиЕН,доцент,д.н.
Иванов К.М.,ФЭТ,,к.н.
Новиков В.И.,ФМиМ,доцент,д.н.
Морозов А.А.,ФУПМ,профессор,
Семенов А.А.,ФПМИ,профессор,д.н.
Егоров К.М.,ФРТ,доцент,к.н.
Смирнов Ж.Р.,ФМиЕН,профессор,д.н.
Кузнецов К.М.,ФИТ,доцент,д.н.
Морозов И.К.,ФМиЕН,,к.н.
Сидоров К.М.,ИТМО,,к.н.
Смирнов Е.П.,ФМиМ,профессор,к.н.
Новиков Л.О.,ФУПМ,профессор,д.н.
Новиков К.М.,ФПМИ,доцент,
Соколов Б.В.,ФМиЕН,профессор,
Козлов В.И.,ФИТ,доцент,к.н.
Кузнецов М.Ю.,ФИВТ,профессор,д.н.
Волков Г.Н.,ФПМИ,ассистент,
Лебедева Г.Н.,ИТМО,ассистент,
Новиков Е.П.,ФФ,ассистент,
Соколов Б.В.,ФПМИ,профессор,к.н.
Егоров Г.Н.,ФМиЕН,ассистент,к.н.
Семенов М.Ю.,ФРТ,профессор,к.н.
Попов Г.Н.,ФИТ,,
Попов Е.П.,ФЭТ,доцент,
Лебедева И.К.,ФФ,профессор,
Волков Ж.Р.,ФМиМ,профессор,
Соколов Л.О.,ФМиМ,доцент,д.н.
Козлов З.Т.,ФУПМ,профессор,д.н.
Соколов А.А.,ФМиЕН,доцент,д.н.
Алексеев А.А.,ИТМО,,к.н.
Сидоров К.М.,ФЭТ,профессор,к.н.
Лебедев Б.В.,ФМиМ,ассистент,д.н.
Смирнов М.Ю.,ФРТ,ассистент,к.н.
Козлов Д.С.,ФИТ,доцент,к.н.
Егоров Ж.Р.,ФФ,профессор,д.н.
Сидоров М.Ю.,ФИВТ,доцент,
Семенов К.М.,ФМиЕН,профессор,д.н.
Кузнецов З.Т.,ФИВТ,ассистент,к.н.
Кузнецов Ж.Р.,ФЭТ,профессор,д.н.
Морозов В.И.,ФФ,,д.н.
Иванов И.К.,ФМиЕН,профессор,
Сидоров К.М.,ФЭТ,доцент,
Соколов Л.О.,ФУПМ,,д.н.
Морозов Б.В.,ИТМО,ассистент,
Новиков В.И.,ФМиЕН,ассистент,
Волков М.Ю.,ФУПМ,доцент,к.н.
Лебедев Е.П.,ФИТ,,
Попов М.Ю.,ФИТ,ассистент,д.н.
Алексеев З.Т.,ФМиЕН,доцент,к.н.
Козлов И.К.,ФРТ,доцент,
Соколов Е.П.,ФМиМ,,
Алексеев И.К.,ФФ,профессор,к.н.
Лебедева И.К.,ФИТ,профессор,
Лебедев М.Ю.,ФМиЕН,,д.н.
Соколов Ж.Р.,ФМиЕН,ассистент,
Кузнецов Г.Н.,ФПМИ,доцент,
Алексеев Б.В.,ФПМИ,ассистент,к.н.
Козлов Е.П.,ФЭТ,профессор,к.н.
Морозов А.А.,ФЭТ,ассистент,д.н.
Козлов И.К.,ФФ,доцент,д.н.
Волков Д.С.,ФРТ,профессор,
Попов М.Ю.,ФПМИ,профессор,д.н.
Смирнов З.Т.,ФПМИ,ассистент,к.н.
Алексеев Г.Н.,ФУПМ,доцент,к.н.
Егоров К.М.,ФИТ,ассистент,д.н.
Лебедева К.М.,ФРТ,доцент,к.н.
Волков В.И.,ИТМО,ассистент,к.н.
Лебедева Б.В.,ФУПМ,доцент,к.н.
Иванов З.Т.,ФЭТ,доцент,д.н.
Лебедева А.А.,ФИВТ,доцент,
Смирнов Ж.Р.,ФИВТ,профессор,к.н.
Иванов Ж.Р.,ФУПМ,ассистент,к.н.
Лебедева Л.О.,ФМиМ,профессор,к.н.
Морозов Б.В.,ФУПМ,,д.н.
Семенов И.К.,ФПМИ,,
Лебедева Б.В.,ФИВТ,доцент,д.н.
Иванов Г.Н.,ФМиМ,,д.н.
Кузнецов Е.П.,ФМиМ,профессор,к.н.
Новиков З.Т.,ФЭТ,профессор,к.н.
Лебедев В.И.,ФИВТ,ассистент,к.н.
Сидоров М.Ю.,ИТМО,доцент,д.н.
Петров В.И.,ФУПМ,доцент,к.н.
Егоров В.И.,ФФ,ассистент,к.н.
Сидоров М.Ю.,ФУПМ,профессор,
Егоров Е.П.,ФФ,,д.н.
Петров Е.П.,ФИВТ,профессор,к.н.
Попов Л.О.,ФМиЕН,,д.н.
Лебедев Г.Н.,ФИТ,ассистент,к.н.
Волков Л.О.,ФИВТ,доцент,
Попов Д.С.,ФФ,,д.н.
Морозов К.М.,ФЭТ,,к.н.
Смирнов А.А.,ИТМО,,
Лебедев А.А.,ФФ,доцент,к.н.
Соколов Б.В.,ФРТ,,к.н.
Лебедева А.А.,ФФ,,д.н.
Морозов Г.Н.,ФПМИ,ассистент,к.н.
Смирнов А.А.,ФПМИ,доцент,
Иванов А.А.,ФМиЕН,,
Соколов И.К.,ФЭТ,профессор,к.н.
Новиков Б.В.,ФМиМ,профессор,д.н.
Кузнецов Б.В.,ФФ,профессор,д.н.
Семенов Г.Н.,ФФ,профессор,к.н.
Лебедев З.Т.,ФМиМ,профессор,к.н.
Соколов Ж.Р.,ФФ,профессор,
Алексеев Г.Н.,ФФ,,к.н.
Сидоров И.К.,ФМиМ,доцент,к.н.
Лебедев Г.Н.,ФИВТ,доцент,д.н.
Егоров Е.П.,ФРТ,ассистент,
Сидоров Г.Н.,ФУПМ,доцент,
Семенов К.М.,ФПМИ,профессор,д.н.
Петров З.Т.,ФЭТ,ассистент,д.н.
Попов З.Т.,ИТМО,профессор,
Морозов Д.С.,ФПМИ,ассистент,
Сидоров Г.Н.,ФЭТ,профессор,
Морозов М.Ю.,ФИВТ,ассистент,д.н.
Егоров В.И.,ФИВТ,,к.н.
Алексеев Д.С.,ФУПМ,ассистент,
Новиков Е.П.,ИТМО,доцент,д.н.
Семенов К.М.,ИТМО,ассистент,д.н.
Лебедев К.М.,ФИТ,ассистент,к.н.
Лебедев Б.В.,ФМиМ,ассистент,к.н.
Лебедев Д.С.,ФФ,доцент,
Попов М.Ю.,ФИВТ,доцент,д.н.
Смирнов Е.П.,ФИВТ,,
Новиков А.А.,ФПМИ,ассистент,
Новиков М.Ю.,ФЭТ,доцент,к.н.
Новиков Д.С.,ФИТ,ассистент,к.н.
Морозов З.Т.,ФИТ,ассистент,к.н.
Морозов В.И.,ФРТ,,
Иванов А.А.,ФРТ,,к.н.
Новиков М.Ю.,ИТМО,,к.н.
Кузнецов Б.В.,ФПМИ,,к.н.
Морозов Л.О.,ФЭТ,ассистент,д.н.
Сидоров З.Т.,ФУПМ,ассистент,д.н.
Алексеев Е.П.,ФМиЕН,профессор,к.н.
Семенов Д.С.,ФЭТ,,д.н.
Волков Ж.Р.,ФЭТ,ассистент,д.н.
Соколов Г.Н.,ФИТ,,д.н.
Семенов В.И.,ФМиМ,,д.н.
Попов Е.П.,ФРТ,ассистент,д.н.
Алексеев З.Т.,ФМиМ,,
Смирнов Л.О.,ФРТ,доцент,
Козлов В.И.,ФИТ,профессор,
Петров Д.С.,ФМиЕН,ассистент,д.н.
Лебедева Е.П.,ФИВТ,доцент,
Петров Л.О.,ФУПМ,,
Новиков М.Ю.,ФЭТ,доцент,д.н.
Новиков Ж.Р.,ФУПМ,доцент,д.н.
Егоров К.М.,ФРТ,доцент,д.н.
Алексеев Г.Н.,ФИТ,доцент,
Козлов В.И.,ФФ,,д.н.
Волков Е.П.,ФИТ,ассистент,
Сидоров М.Ю.,ФЭТ,доцент,к.н.
Морозов З.Т.,ФУПМ,ассистент,
Лебедева Л.О.,ФУПМ,ассистент,д.н.
Кузнецов В.И.,ФМиЕН,,к.н.
Волков Д.С.,ФПМИ,профессор,
Козлов А.А.,ФМиЕН,профессор,д.н.
Смирнов Д.С.,ИТМО,профессор,д.н.
Семенов Г.Н.,ФФ,ассистент,д.н.
Кузнецов Д.С.,ФПМИ,,
Кузнецов Ж.Р.,ФФ,ассистент,
Петров Г.Н.,ФИВТ,ассистент,д.н.
Соколов В.И.,ФИТ,доцент,д.н.
Морозов Л.О.,ФРТ,доцент,д.н.
Иванов Л.О.,ФМиМ,доцент,д.н.
Козлов Б.В.,ФИВТ,доцент,
Петров Г.Н.,ФИТ,доцент,д.н.
Попов Д.С.,ФИТ,ассистент,
Петров М.Ю.,ФЭТ,доцент,д.н.
Алексеев Л.О.,ФФ,профессор,
Лебедев Б.В.,ФИВТ,ассистент,
Морозов Л.О.,ФУПМ,профессор,д.н.
Козлов Г.Н.,ФМиЕН,профессор,к.н.
Попов Е.П.,ФПМИ,профессор,д.н.
Сидоров Д.С.,ФМиМ,профессор,д.н.
Петров Б.В.,ФУПМ,,к.н.
Попов К.М.,ФМиЕН,ассистент,д.н.
Иванов З.Т.,ФПМИ,,к.н.
Иванов Г.Н.,ФУПМ,,д.н.
Смирнов К.М.,ФЭТ,,д.н.
Кузнецов Б.В.,ФИВТ,ассистент,д.н.
Алексеев Д.С.,ФРТ,ассистент,
Сидоров А.А.,ФИВТ,ассистент,
Алексеев Д.С.,ФРТ,доцент,
Лебедева З.Т.,ФУПМ,,
Попов Б.В.,ФИВТ,доцент,д.н.
Новиков Ж.Р.,ФЭТ,доцент,
Алексеев Ж.Р.,ФПМИ,профессор,к.н.
Алексеев Ж.Р.,ФУПМ,профессор,к.н.
Иванов Л.О.,ФМиМ,ассистент,
Сидоров В.И.,ФРТ,доцент,к.н.
Петров А.А.,ФМиМ,,д.н.
Смирнов З.Т.,ФИВТ,ассистент,д.н.
Козлов Д.С.,ФМиМ,доцент,к.н.
Морозов М.Ю.,ФПМИ,,к.н.
Алексеев В.И.,ФРТ,доцент,д.н.
Лебедева Е.П.,ФУПМ,доцент,д.н.
Козлов М.Ю.,ФМиМ,профессор,д.н.
Морозов А.А.,ФПМИ,профессор,
Кузнецов М.Ю.,ФМиМ,профессор,
Алексеев А.А.,ФМиМ,профессор,к.н.
Егоров М.Ю.,ФУПМ,ассистент,
Сидоров В.И.,ИТМО,,д.н.
Кузнецов А.А.,ФФ,доцент,д.н.
Петров Е.П.,ФИТ,доцент,к.н.
Морозов И.К.,ФУПМ,доцент,
Лебедев Е.П.,ФЭТ,,
Новиков Л.О.,ФПМИ,профессор,
Петров М.Ю.,ФМиЕН,профессор,к.н.
Лебедев В.И.,ФУПМ,ассистент,
Петров Б.В.,ФЭТ,,к.н.
Попов Г.Н.,ФМиМ,доцент,
Козлов Д.С.,ФЭТ,ассистент,к.н.
Попов И.К.,ФУПМ,доцент,
Попов И.К.,ФИТ,,д.н.
Морозов М.Ю.,ФФ,ассистент,
Семенов Г.Н.,ФФ,ассистент,к.н.
Алексеев К.М.,ФЭТ,доцент,к.н.
Козлов Б.В.,ФМиМ,ассистент,к.н.
Кузнецов Ж.Р.,ИТМО,ассистент,
Волков А.А.,ФМиМ,профессор,д.н.
Смирнов Ж.Р.,ФМиЕН,доцент,д.н.
Соколов Б.В.,ФМиМ,доцент,
Попов К.М.,ФИВТ,профессор,
Смирнов В.И.,ФУПМ,доцент,к.н.
Алексеев И.К.,ФЭТ,профессор,
Морозов Б.В.,ФФ,профессор,д.н.
Алексеев Б.В.,ФЭТ,профессор,
Козлов В.И.,ФИВТ,,
Алексеев Л.О.,ИТМО,,
Сидоров Л.О.,ФИТ,,
Попов Г.Н.,ФФ,,
Алексеев Е.П.,ИТМО,,
Семенов Л.О.,ФРТ,,д.н.
Смирнов М.Ю.,ФМиЕН,доцент,
Козлов Ж.Р.,ФФ,профессор,к.н.
Егоров К.М.,ФИВТ,профессор,к.н.
Попов Б.В.,ФИТ,,д.н.
Лебедева Е.П.,ФИТ,ассистент,к.н.
Смирнов Г.Н.,ФМиМ,,к.н.
Соколов Г.Н.,ФФ,профессор,к.н.
Лебедева Д.С.,ФРТ,,к.н.
Петров А.А.,ФМиЕН,доцент,д.н.
Лебедева М.Ю.,ФРТ,ассистент,д.н.
Кузнецов А.А.,ФМиЕН,доцент,к.н.
Волков Ж.Р.,ФИВТ,профессор,д.н.
Егоров А.А.,ФИТ,профессор,к.н.
Лебедева Б.В.,ФФ,ассистент,д.н.
Попов А.А.,ФМиЕН,,к.н.
Волков Д.С.,ФИВТ,профессор,д.н.
Соколов А.А.,ФИВТ,доцент,
Петров Д.С.,ФМиМ,профессор,д.н.
Иванов Ж.Р.,ФПМИ,ассистент,к.н.
Иванов А.А.,ФЭТ,,д.н.
Алексеев Д.С.,ФИВТ,доцент,к.н.
Попов К.М.,ФИТ,доцент,
Петров Е.П.,ФИТ,доцент,к.н.
Алексеев И.К.,ФФ,,к.н.
Козлов Ж.Р.,ФПМИ,доцент,к.н.
Смирнов К.М.,ФИВТ,ассистент,д.н.
Иванов Е.П.,ФМиМ,ассистент,к.н.
Попов З.Т.,ФПМИ,доцент,д.н.
Петров Б.В.,ФИВТ,доцент,
Егоров К.М.,ФУПМ,,к.н.
Волков Б.В.,ИТМО,,
Семенов Г.Н.,ФМиМ,профессор,д.н.
Петров З.Т.,ФЭТ,ассистент,д.н.
Сидоров Г.Н.,ФИТ,профессор,к.н.
Морозов Л.О.,ФФ,профессор,к.н.
Семенов Б.В.,ФМиЕН,доцент,
Козлов В.И.,ФМиЕН,профессор,д.н.
Морозов Г.Н.,ФИВТ,профессор,
Алексеев Б.В.,ФУПМ,профессор,к.н.
Семенов З.Т.,ИТМО,ассистент,к.н.
Сидоров Г.Н.,ФРТ,профессор,
Соколов В.И.,ФУПМ,,
Кузнецов И.К.,ФИТ,профессор,к.н.
Попов Е.П.,ФУПМ,доцент,к.н.
Лебедева В.И.,ФМиМ,профессор,
Козлов К.М.,ФФ,профессор,
Семенов Б.В.,ФМиЕН,профессор,к.н.
Соколов Ж.Р.,ФИТ,ассистент,д.н.
Семенов К.М.,ФФ,доцент,д.н.
Морозов А.А.,ИТМО,ассистент,
Волков Ж.Р.,ФИТ,,
Петров Б.В.,ФРТ,,д.н.
Кузнецов Ж.Р.,ИТМО,,д.н.
Егоров К.М.,ФМиМ,доцент,
Соколов К.М.,ФФ,,д.н.
Егоров Д.С.,ФФ,ассистент,
Лебедев Б.В.,ФРТ,ассистент,
Козлов Б.В.,ФУПМ,доцент,д.н.
Волков В.И.,ФЭТ,,
Новиков Д.С.,ФИТ,профессор,
Семенов Г.Н.,ФУПМ,ассистент,
Сидоров Д.С.,ИТМО,доцент,к.н.
Морозов Д.С.,ФМиЕН,доцент,д.н.
Волков З.Т.,ФМиМ,профессор,
Иванов Ж.Р.,ФУПМ,доцент,д.н.
Попов К.М.,ФПМИ,профессор,д.н.
Волков Л.О.,ФМиЕН,,
Сидоров Д.С.,ФМиЕН,доцент,
Новиков В.И.,ФФ,доцент,д.н.
Иванов М.Ю.,ФЭТ,ассистент,д.н.
Новиков Л.О.,ФМиМ,доцент,к.н.
Волков А.А.,ФИВТ,профессор,д.н.
Иванов К.М.,ФЭТ,профессор,к.н.
Кузнецов Ж.Р.,ФУПМ,ассистент,к.н.
Лебедев Б.В.,ФИВТ,,
Попов Г.Н.,ФМиМ,профессор,к.н.
Козлов М.Ю.,ФМиМ,ассистент,к.н.
Лебедев М.Ю.,ФМиЕН,профессор,д.н.
Лебедева И.К.,ФУПМ,доцент,д.н.
Новиков Г.Н.,ФМиЕН,профессор,д.н.
Лебедева К.М.,ФРТ,,к.н.
Смирнов М.Ю.,ФПМИ,,к.н.
Кузнецов Л.О.,ИТМО,доцент,д.н.
Попов Ж.Р.,ФПМИ,доцент,
Иванов Е.П.,ФУПМ,ассистент,д.н.
Волков Б.В.,ФФ,профессор,д.н.
Петров З.Т.,ФУПМ,профессор,к.н.
Егоров Е.П.,ФЭТ,,к.н.
Лебедев И.К.,ФРТ,доцент,к.н.
Смирнов Б.В.,ФПМИ,доцент,д.н.
Семенов Ж.Р.,ФИВТ,,д.н.
Лебедев М.Ю.,ФФ,доцент,
Семенов В.И.,ФМиЕН,доцент,
Соколов Г.Н.,ФПМИ,,
Кузнецов Б.В.,ФУПМ,ассистент,
Лебедева Е.П.,ФМиМ,профессор,к.н.
Волков А.А.,ФРТ,профессор,д.н.
Сидоров Д.С.,ФИВТ,профессор,к.н.
Семенов А.А.,ФФ,профессор,д.н.
Попов Г.Н.,ФЭТ,,д.н.
Петров Л.О.,ФМиМ,профессор,к.н.
Кузнецов К.М.,ФФ,,к.н.
Алексеев Б.В.,ФЭТ,профессор,к.н.
Волков К.М.,ФУПМ,,д.н.
Лебедев Г.Н.,ФРТ,,д.н.
Новиков М.Ю.,ФРТ,,
Егоров Е.П.,ИТМО,профессор,к.н.
Петров В.И.,ФМиЕН,доцент,
Семенов З.Т.,ФПМИ,доцент,д.н.
Иванов Г.Н.,ФМиМ,доцент,
Соколов Г.Н.,ФЭТ,доцент,к.н.
Лебедева Ж.Р.,ФФ,ассистент,к.н.
Попов Ж.Р.,ФФ,доцент,
Сидоров И.К.,ФМиМ,ассистент,к.н.
Новиков К.М.,ФПМИ,профессор,
Лебедев М.Ю.,ИТМО,ассистент,
Соколов В.И.,ФЭТ,,к.н.
Новиков Л.О.,ФИТ,доцент,
Новиков К.М.,ФИТ,профессор,
Семенов Е.П.,ФПМИ,профессор,к.н.
Новиков И.К.,ИТМО,,к.н.
Иванов М.Ю.,ИТМО,ассистент,к.н.
Лебедева М.Ю.,ФМиЕН,доцент,
Сидоров Б.В.,ФИТ,профессор,
Лебедева К.М.,ИТМО,,д.н.
Семенов Д.С.,ФФ,профессор,д.н.
Сидоров Б.В.,ФМиЕН,доцент,д.н.
Алексеев Л.О.,ФМиЕН,профессор,д.н.
Алексеев И.К.,ФМиЕН,ассистент,д.н.
Петров Д.С.,ФПМИ,ассистент,к.н.
Алексеев Ж.Р.,ФИТ,ассистент,
Петров Б.В.,ФПМИ,ассистент,д.н.
Соколов К.М.,ФУПМ,ассистент,д.н.
Козлов Ж.Р.,ФФ,,к.н.
Новиков Д.С.,ФМиЕН,ассистент,д.н.
Попов М.Ю.,ФПМИ,ассистент,к.н.
Лебедева В.И.,ИТМО,,к.н.
Кузнецов Б.В.,ФИТ,доцент,к.н.
Новиков Б.В.,ФПМИ,ассистент,д.н.
Лебедев Г.Н.,ФИВТ,профессор,к.н.
Волков Ж.Р.,ФИТ,ассистент,д.н.
Козлов К.М.,ФУПМ,доцент,к.н.
Смирнов З.Т.,ФМиЕН,,к.н.
Кузнецов Ж.Р.,ФМиМ,профессор,к.н.
Волков И.К.,ФИТ,доцент,д.н.
Попов Г.Н.,ФРТ,доцент,
Иванов Б.В.,ФУПМ,ассистент,
Иванов А.А.,ФПМИ,профессор,
Соколов З.Т.,ФИТ,профессор,к.н.
Семенов Ж.Р.,ФРТ,доцент,
Семенов К.М.,ФМиМ,профессор,
Иванов И.К.,ФЭТ,,
Смирнов А.А.,ФЭТ,доцент,
Попов И.К.,ФФ,профессор,
Петров Л.О.,ФУПМ,ассистент,
Сидоров Е.П.,ФИВТ,доцент,к.н.
Новиков Б.В.,ФМиМ,профессор,к.н.
Семенов Е.П.,ФРТ,,д.н.
Лебедев Е.П.,ФУПМ,ассистент,д.н.
Иванов Л.О.,ФИВТ,доцент,д.н.
Сидоров М.Ю.,ФМиЕН,доцент,
Лебедев Е.П.,ФЭТ,ассистент,
Алексеев Г.Н.,ФИВТ,профессор,д.н.
Кузнецов К.М.,ФМиЕН,,
Новиков Л.О.,ИТМО,ассистент,д.н.
Иванов М.Ю.,ФМиЕН,доцент,к.н.
