fio,faculty,title,degree
Лебедев В.И.,ФРТ,,
Иванов К.М.,ИТМО,профессор,д.н.
Новиков И.К.,ФФ,доцент,д.н.
Соколов З.Т.,ФМиЕН,доцент,к.н.
Лебедева В.И.,ФУПМ,,д.н.
Лебедев Л.О.,ФЭТ,ассистент,
Попов Б.В.,ФРТ,профессор,
Кузнецов В.И.,ФИВТ,доцент,
Морозов И.К.,ФФ,,
Попов М.Ю.,ФИТ,ассистент,
Волков З.Т.,ФМиЕН,профессор,
Новиков К.М.,ФМиЕН,,д.н.
Соколов Л.О.,ФМиМ,доцент,к.н.
Иванов З.Т.,ФУПМ,,д.н.
Морозов К.М.,ИТМО,доцент,
Козлов Ж.Р.,ФИТ,ассистент,к.н.
Алексеев Б.В.,ФУПМ,ассистент,к.н.
Иванов К.М.,ФИВТ,ассистент,к.н.
Иванов М.Ю.,ФУПМ,доцент,д.н.
Соколов А.А.,ФУПМ,доцент,к.н.
Егоров З.Т.,ФЭТ,доцент,
Семенов Б.В.,ФУПМ,профессор,к.н.
Волков Л.О.,ИТМО,ассистент,
Егоров Л.О.,ФРТ,,д.н.
Иванов Б.В.,ФПМИ,,
Соколов З.Т.,ФИТ,ассистент,к.н.
Смирнов Д.С.,ФФ,профессор,к.н.
Новиков И.К.,ФЭТ,ассистент,д.н.
Морозов М.Ю.,ИТМО,профессор,д.н.
Алексеев В.И.,ФРТ,профессор,
Лебедев З.Т.,ФМиЕН,,к.н.
Сидоров Л.О.,ФИВТ,доцент,д.н.
Козлов Г.Н.,ФИТ,,
Соколов К.М.,ФИТ,,к.н.
Попов В.И.,ФПМИ,профессор,
Сидоров Г.Н.,ФПМИ,ассистент,д.н.
Лебедева И.К.,ФРТ,ассистент,к.н.
Козлов Ж.Р.,ФПМИ,профессор,
Семенов З.Т.,ИТМО,доцент,к.н.
Петров З.Т.,ФПМИ,профессор,д.н.
Петров Л.О.,ФМиМ,ассистент,к.н.
Новиков К.М.,ФИТ,,
Кузнецов И.К.,ФМиМ,доцент,
Петров М.Ю.,ФПМИ,профессор,к.н.
Волков Ж.Р.,ФРТ,ассистент,к.н.
Волков Д.С.,ФПМИ,профессор,
Лебедев К.М.,ИТМО,профессор,к.н.
Новиков Б.В.,ИТМО,профессор,
Иванов Ж.Р.,ФЭТ,доцент,д.н.
Егоров Е.П.,ФФ,,д.н.
Егоров М.Ю.,ФЭТ,,д.н.
Волков Ж.Р.,ФУПМ,доцент,к.н.
Смирнов А.А.,ФИТ,доцент,к.н.
Попов З.Т.,ФУПМ,профессор,д.н.
Семенов Б.В.,ФМиЕН,ассистент,
Новиков Д.С.,ИТМО,,д.н.
Соколов М.Ю.,ФФ,доцент,д.н.
Смирнов Б.В.,ФУПМ,,
Лебедев Ж.Р.,ФМиМ,,д.н.
Соколов Б.В.,ФИВТ,ассистент,
Кузнецов К.М.,ФМиЕН,профессор,
Сидоров З.Т.,ФПМИ,доцент,
Семенов Д.С.,ФМиМ,,д.н.
Попов И.К.,ФПМИ,доцент,д.н.
Алексеев Е.П.,ФИТ,ассистент,к.н.
Егоров Б.В.,ФИТ,ассистент,д.н.
Смирнов В.И.,ФИТ,,
Иванов Л.О.,ИТМО,ассистент,к.н.
Козлов М.Ю.,ФПМИ,профессор,к.н.
Кузнецов В.И.,ФМиМ,доцент,д.н.
Волков К.М.,ФУПМ,ассистент,
Новиков К.М.,ФЭТ,ассистент,к.н.
Сидоров К.М.,ИТМО,ассистент,д.н.
Новиков М.Ю.,ФПМИ,доцент,к.н.
Волков Г.Н.,ИТМО,профессор,
Петров К.М.,ФЭТ,,к.н.
Сидоров З.Т.,ФЭТ,доцент,к.н.
Новиков К.М.,ФИТ,,к.н.
Лебедев И.К.,ФМиМ,ассистент,к.н.
Смирнов Ж.Р.,ФПМИ,,к.н.
Кузнецов Л.О.,ФЭТ,,
Лебедева Д.С.,ФРТ,ассистент,к.н.
Алексеев К.М.,ФМиЕН,профессор,к.н.
Иванов Д.С.,ФМиЕН,доцент,
Иванов Д.С.,ФПМИ,доцент,к.н.
Кузнецов Д.С.,ФПМИ,доцент,к.н.
Кузнецов Г.Н.,ФИТ,ассистент,д.н.
Лебедева З.Т.,ФИТ,доцент,д.н.
Иванов Г.Н.,ФПМИ,,
Волков Г.Н.,ФИВТ,ассистент,к.н.
Сидоров Д.С.,ФПМИ,профессор,к.н.
Лебедев Г.Н.,ФФ,профессор,к.н.
Семенов Л.О.,ФМиЕН,профессор,к.н.
Егоров З.Т.,ФМиЕН,профессор,к.н.
Лебедева Б.В.,ФИВТ,ассистент,к.н.
Волков И.К.,ФФ,,д.н.
Новиков К.М.,ФМиЕН,доцент,к.н.
Кузнецов Л.О.,ФРТ,,
Семенов Ж.Р.,ФФ,доцент,д.н.
Кузнецов И.К.,ФМиЕН,ассистент,
Кузнецов И.К.,ФФ,ассистент,д.н.
Кузнецов М.Ю.,ИТМО,ассистент,д.н.
Кузнецов Ж.Р.,ФЭТ,профессор,д.н.
Соколов Е.П.,ФЭТ,ассистент,д.н.
Попов Ж.Р.,ФРТ,ассистент,
Семенов В.И.,ФИВТ,ассистент,д.н.
Волков З.Т.,ФМиМ,,к.н.
Кузнецов М.Ю.,ФУПМ,ассистент,к.н.
Волков Л.О.,ФИТ,ассистент,
Семенов К.М.,ФУПМ,доцент,к.н.
Сидоров Д.С.,ФИВТ,,д.н.
Соколов К.М.,ФПМИ,профессор,д.н.
Соколов Д.С.,ФМиМ,профессор,
Новиков Д.С.,ФФ,доцент,д.н.
Иванов В.И.,ФМиЕН,профессор,д.н.
Лебедев К.М.,ИТМО,,д.н.
Новиков В.И.,ФФ,,
Иванов Е.П.,ФЭТ,доцент,к.н.
Иванов Ж.Р.,ФМиЕН,ассистент,к.н.
Лебедев Г.Н.,ФПМИ,ассистент,к.н.
Морозов И.К.,ФПМИ,доцент,
Лебедев Ж.Р.,ФУПМ,,д.н.
Новиков З.Т.,ФФ,,д.н.
Иванов З.Т.,ФПМИ,,д.н.
Соколов К.М.,ФМиЕН,ассистент,к.н.
Лебедев И.К.,ФМиЕН,доцент,к.н.
Новиков К.М.,ФМиЕН,ассистент,д.н.
Алексеев В.И.,ФПМИ,ассистент,к.н.
Лебедева В.И.,ФМиЕН,профессор,
Морозов К.М.,ФМиМ,профессор,
Лебедева Б.В.,ФПМИ,доцент,д.н.
Лебедев Б.В.,ИТМО,профессор,
Новиков А.А.,ФРТ,ассистент,
Попов И.К.,ФЭТ,доцент,к.н.
Козлов Л.О.,ФПМИ,доцент,к.н.
Морозов М.Ю.,ФПМИ,ассистент,
Алексеев В.И.,ФЭТ,профессор,
Попов А.А.,ИТМО,профессор,
Волков Г.Н.,ФФ,профессор,
Лебедев Л.О.,ФИТ,ассистент,д.н.
Сидоров В.И.,ФФ,профессор,
Алексеев Д.С.,ИТМО,профессор,к.н.
Лебедев А.А.,ФИТ,доцент,к.н.
Иванов Л.О.,ФИВТ,профессор,к.н.
Козлов Ж.Р.,ФИВТ,профессор,д.н.
Егоров К.М.,ФМиМ,ассистент,д.н.
Смирнов Е.П.,ФМиЕН,доцент,к.н.
Сидоров Г.Н.,ИТМО,,д.н.
Алексеев И.К.,ФМиЕН,ассистент,к.н.
Смирнов М.Ю.,ФМиЕН,доцент,д.н.
Попов М.Ю.,ФИТ,доцент,к.н.
Попов Г.Н.,ФМиЕН,ассистент,
Попов Г.Н.,ФРТ,ассистент,
Козлов А.А.,ФРТ,профессор,
Козлов М.Ю.,ФМиМ,профессор,
Козлов И.К.,ФУПМ,доцент,
Сидоров Е.П.,ФФ,профессор,д.н.
Волков Ж.Р.,ФМиЕН,доцент,
Лебедева А.А.,ФИВТ,профессор,
Морозов Б.В.,ФИВТ,профессор,д.н.
Лебедева Б.В.,ФПМИ,,
Семенов К.М.,ФМиМ,ассистент,
Егоров М.Ю.,ФМиЕН,ассистент,к.н.
Соколов И.К.,ФМиМ,доцент,к.н.
Сидоров А.А.,ФУПМ,профессор,к.н.
Иванов Д.С.,ФУПМ,,к.н.
Иванов Д.С.,ФПМИ,,к.н.
Кузнецов Е.П.,ИТМО,ассистент,
Попов Б.В.,ИТМО,доцент,к.н.
Семенов Л.О.,ФИВТ,ассистент,к.н.
Иванов А.А.,ФИВТ,профессор,д.н.
Семенов Г.Н.,ФРТ,доцент,д.н.
Семенов М.Ю.,ФМиЕН,доцент,к.н.
Петров В.И.,ИТМО,ассистент,
Смирнов Е.П.,ФФ,профессор,д.н.
Сидоров З.Т.,ИТМО,профессор,к.н.
Семенов Ж.Р.,ФИТ,доцент,
Козлов М.Ю.,ФЭТ,доцент,д.н.
Петров Е.П.,ФФ,профессор,к.н.
Морозов З.Т.,ФУПМ,,к.н.
Смирнов В.И.,ФУПМ,ассистент,д.н.
Лебедева Е.П.,ФЭТ,профессор,д.н.
Егоров Е.П.,ИТМО,,к.н.
Семенов А.А.,ФЭТ,ассистент,к.н.
Новиков Л.О.,ФМиМ,ассистент,
Новиков А.А.,ИТМО,доцент,
Алексеев Е.П.,ИТМО,доцент,д.н.
Лебедева Е.П.,ФМиЕН,ассистент,к.н.
Попов Д.С.,ФУПМ,,
Козлов И.К.,ФУПМ,,д.н.
Иванов Г.Н.,ФПМИ,профессор,д.н.
Егоров З.Т.,ФМиЕН,ассистент,
Козлов Е.П.,ФРТ,доцент,к.н.
Иванов Ж.Р.,ФМиМ,ассистент,
Сидоров Д.С.,ФЭТ,,
Смирнов З.Т.,ФИТ,,к.н.
Попов М.Ю.,ФПМИ,,д.н.
Новиков Д.С.,ФИТ,доцент,
Волков А.А.,ИТМО,,д.н.
Петров Л.О.,ФРТ,ассистент,
Смирнов Ж.Р.,ФПМИ,ассистент,
Смирнов В.И.,ФФ,,к.н.
Смирнов Б.В.,ФЭТ,,
Иванов Л.О.,ФМиМ,профессор,
Новиков К.М.,ФРТ,,д.н.
Сидоров Е.П.,ФУПМ,,д.н.
Лебедева М.Ю.,ФПМИ,доцент,к.н.
Попов Б.В.,ФУПМ,профессор,к.н.
Смирнов Е.П.,ФЭТ,ассистент,
Сидоров Б.В.,ФМиЕН,профессор,
Кузнецов Л.О.,ФИВТ,доцент,
Петров Л.О.,ФФ,ассистент,к.н.
Иванов А.А.,ФМиЕН,профессор,к.н.
Козлов Л.О.,ФМиМ,профессор,к.н.
Морозов Е.П.,ИТМО,,
Петров К.М.,ФМиМ,профессор,
Волков Б.В.,ФЭТ,профессор,
Лебедев К.М.,ФИТ,,к.н.
Козлов Л.О.,ФРТ,профессор,к.н.
Лебедева Г.Н.,ФРТ,профессор,д.н.
Кузнецов М.Ю.,ФМиЕН,профессор,к.н.
Егоров Е.П.,ФИТ,профессор,к.н.
Смирнов Б.В.,ИТМО,,д.н.
Новиков И.К.,ФМиМ,доцент,
Лебедев Е.П.,ФМиЕН,,д.н.
Морозов Л.О.,ФЭТ,,д.н.
Петров Д.С.,ФРТ,доцент,д.н.
Волков М.Ю.,ФИТ,,к.н.
Алексеев В.И.,ФРТ,,к.н.
Лебедева З.Т.,ФПМИ,доцент,
Попов Ж.Р.,ФМиМ,профессор,к.н.
Егоров А.А.,ФМиМ,доцент,д.н.
Лебедева В.И.,ФПМИ,доцент,
Козлов Г.Н.,ФМиМ,профессор,к.н.
Козлов Г.Н.,ФИВТ,,д.н.
Петров А.А.,ФИВТ,,д.н.
Смирнов В.И.,ФРТ,ассистент,д.н.
Смирнов К.М.,ФУПМ,доцент,д.н.
Лебедев Л.О.,ФПМИ,профессор,д.н.
Волков И.К.,ФИТ,доцент,
Кузнецов М.Ю.,ФИВТ,доцент,д.н.
Козлов Д.С.,ФЭТ,ассистент,д.н.
Семенов А.А.,ФИВТ,доцент,д.н.
Попов Б.В.,ФПМИ,,к.н.
Алексеев Л.О.,ФФ,профессор,к.н.
Кузнецов М.Ю.,ФМиМ,ассистент,к.н.
Егоров К.М.,ФФ,,д.н.
Сидоров З.Т.,ФРТ,,
Волков И.К.,ФИВТ,доцент,к.н.
Волков Д.С.,ИТМО,ассистент,к.н.
Попов Е.П.,ФПМИ,,
Сидоров Б.В.,ФИВТ,профессор,к.н.
Волков А.А.,ИТМО,профессор,к.н.
Иванов К.М.,ФУПМ,ассистент,д.н.
Петров Д.С.,ФИТ,,
Новиков З.Т.,ФИТ,доцент,к.н.
Соколов Б.В.,ФМиМ,,д.н.
Морозов Д.С.,ФФ,доцент,к.н.
Смирнов Е.П.,ФЭТ,,
Петров Л.О.,ФЭТ,профессор,к.н.
Сидоров Г.Н.,ФМиЕН,профессор,
Новиков Б.В.,ФМиМ,,
Иванов И.К.,ФИВТ,ассистент,к.н.
Новиков Л.О.,ФПМИ,ассистент,д.н.
Соколов А.А.,ФУПМ,доцент,д.н.
Лебедева Л.О.,ФПМИ,ассистент,
Егоров А.А.,ФИВТ,доцент,
Кузнецов В.И.,ФУПМ,ассистент,д.н.
Иванов Л.О.,ИТМО,профессор,
Егоров И.К.,ФИТ,доцент,
Новиков К.М.,ФУПМ,ассистент,к.н.
Соколов Л.О.,ФМиМ,профессор,
Петров Е.П.,ФИТ,профессор,д.н.
Лебедев З.Т.,ФИТ,доцент,д.н.
Иванов Г.Н.,ФРТ,профессор,к.н.
Алексеев Г.Н.,ФМиЕН,доцент,д.н.
Соколов И.К.,ФРТ,профессор,к.н.
Волков Л.О.,ФЭТ,профессор,
Попов З.Т.,ИТМО,профессор,к.н.
Лебедев И.К.,ФИВТ,профессор,
Морозов З.Т.,ФПМИ,профессор,д.н.
Петров М.Ю.,ФЭТ,профессор,д.н.
Лебедев И.К.,ФИТ,профессор,к.н.
Попов Ж.Р.,ФФ,,к.н.
Кузнецов А.А.,ФУПМ,доцент,д.н.
Кузнецов А.А.,ФФ,,к.н.
Сидоров Д.С.,ФМиМ,,д.н.
Попов З.Т.,ФУПМ,,д.н.
Петров М.Ю.,ФПМИ,доцент,к.н.
Лебедева Е.П.,ФИТ,доцент,к.н.
Семенов Е.П.,ФФ,доцент,д.н.
Смирнов А.А.,ФМиМ,ассистент,
Лебедева Г.Н.,ФЭТ,ассистент,д.н.
Волков И.К.,ФФ,доцент,д.н.
Попов К.М.,ФРТ,доцент,д.н.
Смирнов К.М.,ФРТ,доцент,
Морозов Б.В.,ФМиЕН,ассистент,к.н.
Кузнецов А.А.,ИТМО,доцент,к.н.
Егоров К.М.,ФУПМ,доцент,
Козлов М.Ю.,ИТМО,доцент,д.н.
Кузнецов Г.Н.,ФУПМ,доцент,
Лебедев З.Т.,ФИТ,,д.н.
Попов З.Т.,ФЭТ,ассистент,
Попов И.К.,ФЭТ,ассистент,
Новиков М.Ю.,ИТМО,профессор,д.н.
Морозов М.Ю.,ФИТ,доцент,
Морозов Б.В.,ФПМИ,профессор,к.н.
Лебедева Г.Н.,ФФ,профессор,
Кузнецов Б.В.,ФИТ,доцент,к.н.
Петров З.Т.,ФМиМ,доцент,д.н.
Егоров Б.В.,ФИТ,доцент,
Алексеев И.К.,ФИТ,ассистент,д.н.
Алексеев Л.О.,ФФ,,д.н.
Кузнецов А.А.,ФРТ,,к.н.
Кузнецов Е.П.,ФИТ,,к.н.
Кузнецов К.М.,ФПМИ,,к.н.
Иванов Е.П.,ФРТ,доцент,
Егоров М.Ю.,ФРТ,профессор,
Козлов З.Т.,ФИТ,ассистент,
Новиков В.И.,ФЭТ,доцент,к.н.
Лебедева Д.С.,ФЭТ,,
Лебедева И.К.,ФМиЕН,ассистент,к.н.
Волков А.А.,ФПМИ,доцент,д.н.
Кузнецов Д.С.,ФИВТ,,
Соколов Г.Н.,ФФ,ассистент,
Алексеев А.А.,ФРТ,доцент,к.н.
Соколов Г.Н.,ФУПМ,профессор,
Петров Л.О.,ФФ,профессор,д.н.
Алексеев Д.С.,ФМиЕН,профессор,
Егоров К.М.,ФМиМ,ассистент,д.н.
Кузнецов К.М.,ФМиЕН,,к.н.
Смирнов Е.П.,ФУПМ,,
Егоров К.М.,ФИВТ,ассистент,
Иванов З.Т.,ФЭТ,профессор,д.н.
Попов Ж.Р.,ФИТ,доцент,к.н.
Козлов И.К.,ФРТ,профессор,д.н.
Смирнов З.Т.,ФУПМ,ассистент,д.н.
Егоров Д.С.,ФУПМ,,к.н.
Попов Л.О.,ИТМО,доцент,к.н.
Кузнецов Г.Н.,ФМиЕН,доцент,к.н.
Лебедев Л.О.,ФМиМ,профессор,к.н.
Козлов Д.С.,ФМиМ,профессор,
Козлов Е.П.,ФФ,доцент,
Попов И.К.,ФЭТ,доцент,
Иванов Б.В.,ФФ,ассистент,д.н.
Семенов Е.П.,ФИВТ,,
Семенов Е.П.,ФИВТ,доцент,к.н.
Петров В.И.,ФМиЕН,ассистент,д.н.
Соколов З.Т.,ФПМИ,ассистент,к.н.
Иванов Б.В.,ФПМИ,доцент,д.н.
Попов К.М.,ФФ,,
Волков Ж.Р.,ФЭТ,,к.н.
Алексеев И.К.,ФИТ,профессор,к.н.
Семенов Е.П.,ФРТ,профессор,к.н.
Егоров Г.Н.,ФИВТ,профессор,д.н.
Семенов Л.О.,ФФ,профессор,
Семенов Е.П.,ФИВТ,,д.н.
Морозов А.А.,ФФ,профессор,д.н.
Волков А.А.,ФМиМ,,к.н.
Волков А.А.,ФИВТ,,к.н.
Попов В.И.,ФЭТ,профессор,
Соколов Д.С.,ФИВТ,ассистент,д.н.
Иванов М.Ю.,ИТМО,доцент,д.н.
Новиков З.Т.,ИТМО,профессор,
Лебедева З.Т.,ФЭТ,,
Козлов Е.П.,ИТМО,,д.н.
Семенов Б.В.,ИТМО,доцент,к.н.
Соколов Е.П.,ФУПМ,ассистент,к.н.
Лебедев Б.В.,ИТМО,ассистент,к.н.
Кузнецов Г.Н.,ФФ,доцент,
Козлов К.М.,ФИВТ,ассистент,к.н.
Попов Е.П.,ФПМИ,доцент,д.н.
Смирнов Д.С.,ФМиМ,профессор,
Сидоров А.А.,ФИТ,ассистент,к.н.
Волков З.Т.,ФЭТ,доцент,д.н.
Семенов А.А.,ФРТ,доцент,
Морозов В.И.,ФЭТ,,
Лебедева Б.В.,ФУПМ,доцент,д.н.
Лебедев Д.С.,ФМиЕН,ассистент,
Семенов В.И.,ФРТ,,к.н.
Алексеев В.И.,ИТМО,профессор,
Козлов К.М.,ФУПМ,ассистент,д.н.
Егоров Е.П.,ФФ,доцент,д.н.
Соколов Ж.Р.,ФПМИ,профессор,
Алексеев Ж.Р.,ФРТ,доцент,к.н.
Сидоров В.И.,ФФ,ассистент,к.н.
Смирнов Б.В.,ФМиМ,профессор,к.н.
Сидоров В.И.,ФПМИ,профессор,
Сидоров И.К.,ФИВТ,профессор,к.н.
Иванов Ж.Р.,ИТМО,профессор,
Егоров М.Ю.,ФИВТ,ассистент,
Кузнецов А.А.,ФМиМ,профессор,д.н.
Морозов З.Т.,ФРТ,профессор,д.н.
Петров Г.Н.,ФРТ,доцент,д.н.
Алексеев И.К.,ФМиМ,ассистент,
Попов Г.Н.,ФИВТ,профессор,к.н.
Смирнов Л.О.,ФРТ,профессор,
Егоров Е.П.,ФРТ,,к.н.
Егоров Е.П.,ФУПМ,доцент,
Петров Е.П.,ФПМИ,ассистент,
Новиков Е.П.,ФМиМ,ассистент,
Петров М.Ю.,ФИВТ,,
Попов Е.П.,ФМиЕН,профессор,
Новиков Д.С.,ФЭТ,ассистент,д.н.
Лебедев Д.С.,ФФ,профессор,
Соколов Г.Н.,ФРТ,профессор,к.н.
Лебедева А.А.,ФМиЕН,,
Морозов Д.С.,ФМиМ,ассистент,
Алексеев Д.С.,ФМиМ,,
Лебедев К.М.,ФМиМ,ассистент,
Сидоров Е.П.,ИТМО,доцент,к.н.
Иванов З.Т.,ФМиЕН,,к.н.
Лебедев М.Ю.,ФПМИ,ассистент,
Лебедев Ж.Р.,ФМиЕН,доцент,
Петров А.А.,ФМиМ,,д.н.
Кузнецов Д.С.,ФИТ,профессор,
Соколов З.Т.,ФПМИ,профессор,к.н.
Егоров К.М.,ФФ,профессор,д.н.
Кузнецов А.А.,ФИТ,ассистент,
Смирнов К.М.,ФМиЕН,,д.н.
Морозов М.Ю.,ФРТ,профессор,д.н.
Лебедев Г.Н.,ФЭТ,ассистент,
Попов Д.С.,ИТМО,ассистент,д.н.
Егоров В.И.,ФЭТ,доцент,д.н.
Иванов Л.О.,ФРТ,профессор,
Кузнецов Д.С.,ФЭТ,,
Кузнецов В.И.,ФУПМ,,д.н.
Соколов Д.С.,ФМиЕН,ассистент,д.н.
Алексеев Г.Н.,ФФ,профессор,д.н.
Попов Ж.Р.,ФРТ,,к.н.
Семенов В.И.,ФФ,профессор,д.н.
Морозов Ж.Р.,ФРТ,,
Егоров Л.О.,ФИТ,,
Кузнецов Б.В.,ФЭТ,профессор,
Новиков И.К.,ФРТ,доцент,к.н.
Петров К.М.,ФМиМ,профессор,
Иванов И.К.,ФПМИ,,д.н.
Семенов М.Ю.,ФРТ,ассистент,д.н.
Алексеев Ж.Р.,ФПМИ,,
Алексеев А.А.,ФРТ,,к.н.
Кузнецов Е.П.,ФПМИ,доцент,к.н.
Соколов Е.П.,ИТМО,доцент,к.н.
Сидоров Ж.Р.,ФУПМ,,к.н.
Козлов З.Т.,ФИВТ,доцент,д.н.
Лебедев Д.С.,ФИТ,профессор,
Смирнов И.К.,ИТМО,ассистент,
Кузнецов Г.Н.,ФМиМ,профессор,
Сидоров К.М.,ФМиМ,ассистент,
Алексеев Ж.Р.,ФФ,ассистент,к.н.
Волков Ж.Р.,ФМиМ,профессор,
Волков З.Т.,ИТМО,доцент,д.н.
Лебедева И.К.,ФИВТ,доцент,к.н.
Смирнов Ж.Р.,ФИТ,доцент,
Козлов А.А.,ФМиЕН,ассистент,д.н.
Морозов Г.Н.,ФФ,ассистент,
Лебедева Б.В.,ФРТ,доцент,д.н.
Морозов В.И.,ФПМИ,доцент,д.н.
Петров Г.Н.,ФИТ,,к.н.
Лебедев К.М.,ФМиМ,доцент,
Егоров Е.П.,ФМиМ,ассистент,д.н.
Иванов В.И.,ФПМИ,,д.н.
Новиков И.К.,ФФ,профессор,д.н.
Кузнецов М.Ю.,ФЭТ,доцент,
Лебедева К.М.,ФИВТ,профессор,д.н.
Морозов З.Т.,ИТМО,доцент,д.н.
Иванов В.И.,ФПМИ,профессор,к.н.
Семенов Л.О.,ФРТ,,к.н.
Иванов Б.В.,ФИТ,доцент,к.н.
Петров Л.О.,ФФ,профессор,
Егоров М.Ю.,ФИТ,ассистент,
Новиков Л.О.,ФПМИ,доцент,
Петров Д.С.,ФМиМ,,
Соколов Г.Н.,ИТМО,профессор,
Алексеев З.Т.,ФЭТ,профессор,д.н.
Попов В.И.,ФИТ,доцент,
Лебедев Л.О.,ИТМО,доцент,к.н.
Новиков А.А.,ИТМО,профессор,к.н.
Кузнецов Л.О.,ФМиЕН,,
Смирнов Л.О.,ФПМИ,,д.н.
Новиков А.А.,ФИВТ,доцент,
Алексеев З.Т.,ФИТ,ассистент,к.н.
Кузнецов Ж.Р.,ФИВТ,профессор,к.н.
Иванов Б.В.,ФРТ,ассистент,к.н.
Соколов Ж.Р.,ФПМИ,доцент,к.н.
Лебедев А.А.,ФИВТ,,
Семенов В.И.,ФИТ,доцент,д.н.
Попов А.А.,ФМиМ,доцент,к.н.
Лебедева Б.В.,ФМиМ,профессор,
Новиков Ж.Р.,ФУПМ,профессор,
Иванов И.К.,ИТМО,,к.н.
Алексеев Ж.Р.,ФУПМ,доцент,к.н.
Семенов З.Т.,ФЭТ,ассистент,к.н.
Сидоров М.Ю.,ФИТ,,к.н.
Егоров Д.С.,ФУПМ,профессор,
Лебедева Ж.Р.,ФРТ,профессор,к.н.
Лебедев М.Ю.,ИТМО,,д.н.
Егоров В.И.,ФФ,доцент,к.н.
Соколов Л.О.,ФФ,профессор,
Соколов И.К.,ФПМИ,ассистент,к.н.
Иванов В.И.,ФМиЕН,доцент,
Лебедев К.М.,ИТМО,,к.н.
Алексеев З.Т.,ФРТ,,к.н.
Сидоров В.И.,ФПМИ,доцент,
Новиков Л.О.,ФМиМ,,к.н.
Егоров Л.О.,ФМиМ,,д.н.
Сидоров М.Ю.,ФМиМ,ассистент,д.н.
Семенов Д.С.,ФФ,профессор,
Морозов К.М.,ФЭТ,ассистент,к.н.
Егоров К.М.,ФИТ,доцент,к.н.
Иванов К.М.,ФФ,доцент,
Кузнецов Г.Н.,ФИВТ,профессор,к.н.
Козлов Л.О.,ФМиЕН,,
Семенов Е.П.,ИТМО,,
Кузнецов В.И.,ФМиМ,ассистент,д.н.
Морозов З.Т.,ФУПМ,,
Иванов В.И.,ФУПМ,ассистент,д.н.
Лебедева К.М.,ФПМИ,ассистент,к.н.
Морозов Б.В.,ФУПМ,доцент,
Козлов Ж.Р.,ФФ,ассистент,к.н.
Сидоров И.К.,ФЭТ,,к.н.
Попов Е.П.,ФУПМ,,д.н.
Алексеев З.Т.,ФФ,,
Алексеев Л.О.,ФПМИ,профессор,к.н.
Егоров И.К.,ФУПМ,,
Смирнов Г.Н.,ФМиЕН,ассистент,д.н.
Алексеев И.К.,ФМиМ,ассистент,
Смирнов Г.Н.,ФМиМ,доцент,д.н.
Семенов З.Т.,ФМиЕН,,к.н.
Попов Г.Н.,ФПМИ,доцент,
Волков К.М.,ФИВТ,ассистент,к.н.
Попов Е.П.,ФЭТ,доцент,
Семенов Ж.Р.,ФЭТ,профессор,к.н.
Морозов К.М.,ФМиЕН,,
Козлов Д.С.,ФУПМ,профессор,к.н.
Сидоров К.М.,ФМиМ,доцент,д.н.
Петров Д.С.,ФИВТ,,к.н.
Смирнов Е.П.,ФФ,профессор,к.н.
Сидоров Е.П.,ФРТ,ассистент,
Кузнецов Б.В.,ФМиЕН,профессор,д.н.
Попов Л.О.,ФПМИ,ассистент,
Сидоров Ж.Р.,ФМиМ,профессор,
Волков А.А.,ФРТ,,к.н.
Лебедева Л.О.,ФФ,профессор,д.н.
Егоров А.А.,ФРТ,профессор,к.н.
Лебедева Ж.Р.,ФМиЕН,доцент,д.н.
Семенов Ж.Р.,ФУПМ,ассистент,
Морозов Г.Н.,ИТМО,профессор,
Кузнецов И.К.,ФИТ,ассистент,
Кузнецов А.А.,ФМиЕН,профессор,к.н.
Попов Д.С.,ФИТ,доцент,д.н.
Смирнов Е.П.,ФРТ,доцент,
Алексеев Ж.Р.,ФМиМ,доцент,к.н.
Новиков А.А.,ФИВТ,ассистент,к.н.
Кузнецов З.Т.,ФИВТ,,д.н.
Алексеев Б.В.,ФМиЕН,,к.н.
Иванов И.К.,ФМиЕН,ассистент,д.н.
Волков А.А.,ФПМИ,ассистент,
Козлов Е.П.,ФИТ,ассистент,к.н.
Новиков И.К.,ФИВТ,профессор,
Кузнецов К.М.,ФЭТ,профессор,
Соколов Г.Н.,ФМиЕН,,
Лебедев Д.С.,ФУПМ,профессор,д.н.
Сидоров Б.В.,ФМиМ,доцент,к.н.
Иванов З.Т.,ИТМО,профессор,д.н.
Лебедев И.К.,ФИТ,ассистент,
Сидоров К.М.,ФФ,доцент,к.н.
Сидоров В.И.,ФФ,профессор,
Егоров М.Ю.,ФМиЕН,доцент,
Лебедев И.К.,ФИТ,,д.н.
Волков Ж.Р.,ФМиЕН,профессор,д.н.
Волков Г.Н.,ФПМИ,доцент,д.н.
Петров Ж.Р.,ИТМО,профессор,к.н.
Петров Г.Н.,ФРТ,,
Козлов З.Т.,ФЭТ,доцент,д.н.
Егоров Б.В.,ФМиЕН,ассистент,д.н.
Попов Б.В.,ФРТ,ассистент,
Морозов Л.О.,ФИВТ,,
Лебедев Б.В.,ФИТ,профессор,д.н.
Козлов З.Т.,ФМиМ,доцент,к.н.
Петров Е.П.,ФПМИ,,
Лебедев Л.О.,ФЭТ,профессор,д.н.
Иванов Л.О.,ФИВТ,,к.н.
Егоров М.Ю.,ФМиЕН,доцент,
