fio,faculty,title,degree
Соколов Ж.Р.,ФИТ,,к.н.
Семенов Ж.Р.,ФМиЕН,,д.н.
Алексеев З.Т.,ФПМИ,ассистент,
Попов Д.С.,ФЭТ,ассистент,
Попов М.Ю.,ФФ,профессор,к.н.
Морозов В.И.,ФМиМ,доцент,
Лебедев З.Т.,ФПМИ,,к.н.
Кузнецов Л.О.,ФПМИ,ассистент,к.н.
Кузнецов А.А.,ИТМО,доцент,к.н.
Алексеев Л.О.,ФМиМ,профессор,
Соколов К.М.,ФИВТ,ассистент,
Козлов А.А.,ФФ,ассистент,к.н.
Алексеев И.К.,ФФ,ассистент,д.н.
Егоров И.К.,ФМиМ,профессор,
Лебедев Г.Н.,ФРТ,ассистент,к.н.
Морозов К.М.,ФИВТ,ассистент,к.н.
Попов В.И.,ФУПМ,профессор,к.н.
Козлов И.К.,ФМиЕН,доцент,
Лебедев З.Т.,ФУПМ,доцент,
Лебедев В.И.,ФРТ,ассистент,
Петров Ж.Р.,ФПМИ,профессор,
Смирнов Ж.Р.,ФУПМ,ассистент,д.н.
Лебедева З.Т.,ФМиЕН,,к.н.
Попов А.А.,ИТМО,профессор,к.н.
Смирнов Г.Н.,ФИВТ,,
Морозов К.М.,ФУПМ,,д.н.
Сидоров Ж.Р.,ФПМИ,профессор,
Иванов И.К.,ФМиЕН,ассистент,к.н.
Лебедев А.А.,ФРТ,ассистент,к.н.
Морозов Е.П.,ФЭТ,,к.н.
Лебедев А.А.,ФМиЕН,ассистент,к.н.
Алексеев Г.Н.,ИТМО,доцент,к.н.
Новиков З.Т.,ФИТ,профессор,к.н.
Волков Е.П.,ФИВТ,,д.н.
Лебедева М.Ю.,ФФ,ассистент,
Новиков Б.В.,ФМиЕН,,
Новиков Ж.Р.,ФФ,профессор,д.н.
Морозов Б.В.,ФМиМ,профессор,д.н.
Попов К.М.,ФФ,профессор,
Сидоров Д.С.,ФРТ,ассистент,
Морозов Д.С.,ФУПМ,,к.н.
Егоров Д.С.,ФФ,профессор,д.н.
Смирнов З.Т.,ФИВТ,ассистент,к.н.
Иванов Б.В.,ФФ,,
Смирнов Л.О.,ФРТ,профессор,
Морозов Б.В.,ИТМО,доцент,к.н.
Попов Е.П.,ФМиМ,,д.н.
Семенов Е.П.,ИТМО,,д.н.
Семенов Е.П.,ФУПМ,доцент,к.н.
Волков К.М.,ФРТ,профессор,д.н.
Иванов Л.О.,ФПМИ,,к.н.
Семенов Е.П.,ФМиМ,,к.н.
Алексеев Е.П.,ФЭТ,,к.н.
Козлов Ж.Р.,ФМиМ,,к.н.
Егоров Д.С.,ФМиЕН,доцент,д.н.
Сидоров Е.П.,ФИВТ,профессор,к.н.
Козлов К.М.,ФФ,,
Сидоров К.М.,ФФ,ассистент,к.н.
Егоров З.Т.,ФРТ,ассистент,д.н.
Лебедева Л.О.,ФЭТ,ассистент,д.н.
Новиков Б.В.,ФРТ,ассистент,
Соколов А.А.,ФИТ,профессор,
Козлов Е.П.,ФУПМ,ассистент,д.н.
Семенов И.К.,ФИВТ,ассистент,к.н.
Попов Е.П.,ФЭТ,доцент,
Иванов А.А.,ФФ,профессор,
Новиков Д.С.,ФУПМ,,д.н.
Иванов Б.В.,ФПМИ,доцент,к.н.
Новиков И.К.,ФМиМ,доцент,д.н.
Новиков В.И.,ФМиМ,ассистент,д.н.
Сидоров Б.В.,ФФ,доцент,к.н.
Алексеев Б.В.,ФИВТ,доцент,к.н.
Козлов Г.Н.,ФУПМ,ассистент,
Семенов З.Т.,ФЭТ,доцент,д.н.
Егоров З.Т.,ФИТ,,д.н.
Егоров Б.В.,ФИВТ,,д.н.
Семенов К.М.,ФПМИ,ассистент,
Алексеев И.К.,ФФ,ассистент,д.н.
Кузнецов З.Т.,ФПМИ,доцент,д.н.
Алексеев И.К.,ФМиМ,ассистент,д.н.
Лебедев Е.П.,ФМиМ,доцент,
Иванов Г.Н.,ФЭТ,профессор,
Попов И.К.,ФИТ,профессор,д.н.
Морозов Ж.Р.,ФУПМ,доцент,д.н.
Сидоров А.А.,ФМиМ,доцент,
Козлов Г.Н.,ИТМО,доцент,д.н.
Иванов Ж.Р.,ФИВТ,ассистент,к.н.
Попов К.М.,ФРТ,доцент,к.н.
Смирнов А.А.,ФРТ,,к.н.
Семенов А.А.,ФРТ,профессор,
Волков А.А.,ФИВТ,,д.н.
Попов Е.П.,ФМиЕН,,д.н.
Сидоров З.Т.,ФФ,ассистент,д.н.
Попов Г.Н.,ФИТ,,д.н.
Семенов Ж.Р.,ФРТ,профессор,к.н.
Семенов Е.П.,ФУПМ,профессор,д.н.
Лебедев Е.П.,ФМиЕН,доцент,
Соколов Л.О.,ФЭТ,,к.н.
Алексеев З.Т.,ФУПМ,профессор,
Лебедев Б.В.,ФИВТ,ассистент,к.н.
Петров А.А.,ФМиМ,,д.н.
Кузнецов К.М.,ФФ,доцент,к.н.
Волков Г.Н.,ИТМО,профессор,
Петров Б.В.,ФМиМ,ассистент,д.н.
Попов И.К.,ФМиМ,профессор,д.н.
Козлов В.И.,ФФ,ассистент,к.н.
Попов А.А.,ФМиМ,,к.н.
Петров Е.П.,ФПМИ,доцент,
Сидоров Л.О.,ИТМО,ассистент,д.н.
Соколов Л.О.,ФМиМ,профессор,д.н.
Петров Е.П.,ФПМИ,,
Кузнецов И.К.,ФПМИ,профессор,
Морозов В.И.,ФПМИ,ассистент,
Егоров Г.Н.,ФМиЕН,доцент,к.н.
Козлов И.К.,ФИВТ,профессор,
Иванов Г.Н.,ФМиЕН,доцент,д.н.
Сидоров И.К.,ФЭТ,доцент,к.н.
Сидоров Б.В.,ФПМИ,ассистент,к.н.
Иванов Е.П.,ФИВТ,доцент,
Семенов З.Т.,ФУПМ,ассистент,д.н.
Новиков М.Ю.,ФИТ,доцент,
Егоров И.К.,ФФ,,к.н.
Волков Д.С.,ФПМИ,профессор,д.н.
Егоров Д.С.,ФУПМ,,к.н.
Лебедева К.М.,ФИВТ,,д.н.
Лебедева Ж.Р.,ИТМО,ассистент,д.н.
Петров Д.С.,ИТМО,ассистент,к.н.
Кузнецов Д.С.,ФМиМ,,к.н.
Алексеев Ж.Р.,ФУПМ,профессор,д.н.
Смирнов В.И.,ИТМО,ассистент,к.н.
Попов М.Ю.,ФИВТ,профессор,д.н.
Козлов Е.П.,ФМиЕН,,д.н.
Кузнецов В.И.,ФПМИ,профессор,д.н.
Семенов В.И.,ФФ,профессор,
Алексеев А.А.,ФЭТ,профессор,к.н.
Кузнецов З.Т.,ФРТ,,к.н.
Иванов Г.Н.,ФМиЕН,ассистент,к.н.
Волков И.К.,ФИВТ,профессор,к.н.
Лебедев Б.В.,ФРТ,ассистент,д.н.
Семенов Ж.Р.,ФРТ,ассистент,к.н.
Петров Б.В.,ФМиЕН,доцент,к.н.
Семенов Д.С.,ФИВТ,,
Лебедева А.А.,ИТМО,,к.н.
Семенов А.А.,ФЭТ,доцент,
Кузнецов И.К.,ИТМО,профессор,д.н.
Смирнов З.Т.,ФРТ,профессор,д.н.
Алексеев З.Т.,ФИВТ,доцент,к.н.
Лебедева Ж.Р.,ФИТ,ассистент,д.н.
Лебедева Г.Н.,ФМиМ,доцент,
Волков Ж.Р.,ФПМИ,доцент,к.н.
Кузнецов Г.Н.,ФМиМ,доцент,к.н.
Соколов Б.В.,ФИТ,профессор,д.н.
Лебедев В.И.,ФМиЕН,,д.н.
Козлов К.М.,ФИТ,доцент,к.н.
Волков К.М.,ФИТ,ассистент,д.н.
Морозов М.Ю.,ФИВТ,ассистент,к.н.
Иванов В.И.,ИТМО,доцент,д.н.
Волков Е.П.,ИТМО,профессор,д.н.
Новиков Г.Н.,ФИТ,,
Петров Г.Н.,ФИТ,,д.н.
Козлов И.К.,ИТМО,профессор,
Волков Л.О.,ФИВТ,доцент,к.н.
Волков К.М.,ФИТ,ассистент,
Смирнов Е.П.,ФМиМ,ассистент,
Иванов Г.Н.,ФПМИ,,
Смирнов И.К.,ИТМО,,к.н.
Морозов Е.П.,ФУПМ,доцент,д.н.
Попов Ж.Р.,ФУПМ,доцент,
Петров Е.П.,ФМиЕН,профессор,к.н.
Смирнов К.М.,ФФ,профессор,
Егоров Л.О.,ФПМИ,профессор,д.н.
Лебедев Б.В.,ФФ,ассистент,
Новиков Ж.Р.,ФИВТ,профессор,д.н.
Семенов Е.П.,ФРТ,доцент,д.н.
Лебедева В.И.,ФМиМ,доцент,
Морозов М.Ю.,ФИТ,профессор,д.н.
Лебедев И.К.,ФМиЕН,профессор,
Морозов И.К.,ФУПМ,,
Волков М.Ю.,ФПМИ,,
Новиков К.М.,ФИВТ,доцент,
Алексеев Л.О.,ФМиМ,ассистент,к.н.
Соколов Д.С.,ИТМО,профессор,к.н.
Кузнецов К.М.,ФПМИ,профессор,к.н.
Новиков М.Ю.,ФИВТ,ассистент,
Попов М.Ю.,ФФ,,к.н.
Новиков А.А.,ФИТ,профессор,д.н.
Волков Е.П.,ФПМИ,ассистент,
Новиков Л.О.,ФРТ,ассистент,д.н.
Егоров Е.П.,ФУПМ,,
Кузнецов А.А.,ФУПМ,,к.н.
Егоров Д.С.,ФФ,доцент,к.н.
Сидоров Л.О.,ФРТ,доцент,к.н.
Смирнов Б.В.,ФИТ,ассистент,к.н.
Соколов В.И.,ФИТ,доцент,к.н.
Лебедева Л.О.,ФУПМ,доцент,
Морозов Е.П.,ИТМО,доцент,к.н.
Козлов М.Ю.,ФРТ,доцент,д.н.
Семенов Л.О.,ФФ,ассистент,к.н.
Козлов Б.В.,ФРТ,профессор,д.н.
Лебедев М.Ю.,ФМиМ,,к.н.
Козлов Г.Н.,ФМиМ,доцент,
Кузнецов Л.О.,ФПМИ,,
Семенов А.А.,ФМиЕН,,д.н.
Иванов К.М.,ФРТ,,
Кузнецов Г.Н.,ФМиМ,доцент,д.н.
Соколов З.Т.,ФЭТ,,д.н.
Кузнецов И.К.,ФИВТ,ассистент,
Лебедев Д.С.,ФМиМ,профессор,д.н.
Попов В.И.,ФУПМ,,д.н.
Петров А.А.,ФПМИ,ассистент,к.н.
Семенов Д.С.,ФУПМ,доцент,д.н.
Алексеев И.К.,ФИТ,,к.н.
Соколов К.М.,ИТМО,,д.н.
Семенов Ж.Р.,ФУПМ,профессор,
Соколов И.К.,ФФ,доцент,к.н.
Попов З.Т.,ФРТ,профессор,д.н.
Попов Ж.Р.,ФУПМ,профессор,д.н.
Лебедев Г.Н.,ФИТ,доцент,к.н.
Морозов Л.О.,ФИВТ,ассистент,д.н.
Козлов И.К.,ФРТ,,
Алексеев Б.В.,ФИТ,профессор,
Иванов И.К.,ФПМИ,ассистент,к.н.
Петров З.Т.,ФИВТ,профессор,к.н.
Козлов В.И.,ФУПМ,профессор,
Смирнов К.М.,ФУПМ,ассистент,д.н.
Сидоров З.Т.,ФЭТ,доцент,д.н.
Волков Б.В.,ИТМО,ассистент,к.н.
Кузнецов К.М.,ФМиМ,доцент,
Морозов В.И.,ФИТ,доцент,д.н.
Лебедева Ж.Р.,ФМиЕН,доцент,к.н.
Алексеев М.Ю.,ФУПМ,ассистент,
Кузнецов А.А.,ФФ,ассистент,к.н.
Алексеев И.К.,ФМиЕН,ассистент,д.н.
Козлов Г.Н.,ФМиМ,ассистент,д.н.
Волков Ж.Р.,ФМиМ,,
Алексеев И.К.,ФРТ,доцент,к.н.
Волков К.М.,ИТМО,профессор,к.н.
Лебедев Г.Н.,ФУПМ,,д.н.
Егоров А.А.,ФМиМ,профессор,
Соколов А.А.,ФРТ,профессор,к.н.
Волков В.И.,ФУПМ,доцент,
Петров Ж.Р.,ФМиЕН,,д.н.
Лебедев Д.С.,ФЭТ,ассистент,
Попов Г.Н.,ФФ,доцент,
Новиков Д.С.,ФМиЕН,профессор,
Лебедев Г.Н.,ИТМО,доцент,д.н.
Козлов Г.Н.,ИТМО,доцент,д.н.
Семенов М.Ю.,ФМиЕН,ассистент,д.н.
Лебедева Д.С.,ФПМИ,профессор,д.н.
Сидоров З.Т.,ФПМИ,ассистент,к.н.
Лебедева З.Т.,ФИТ,профессор,к.н.
Петров Ж.Р.,ФЭТ,доцент,д.н.
Егоров Д.С.,ФПМИ,доцент,
Смирнов К.М.,ФМиЕН,доцент,к.н.
Семенов Ж.Р.,ФФ,профессор,
Лебедева А.А.,ФИТ,ассистент,д.н.
Кузнецов М.Ю.,ФФ,профессор,к.н.
Смирнов В.И.,ФИТ,ассистент,д.н.
Волков М.Ю.,ИТМО,ассистент,д.н.
Смирнов В.И.,ФФ,,
Новиков В.И.,ФЭТ,профессор,д.н.
Егоров Д.С.,ФМиМ,,к.н.
Лебедев Д.С.,ФУПМ,доцент,к.н.
Соколов М.Ю.,ФРТ,профессор,д.н.
Попов Г.Н.,ФИВТ,,д.н.
Петров А.А.,ФРТ,ассистент,
Лебедева И.К.,ФПМИ,профессор,
Кузнецов Г.Н.,ФИВТ,доцент,д.н.
Семенов К.М.,ФПМИ,профессор,
Егоров Д.С.,ФЭТ,ассистент,к.н.
Лебедев З.Т.,ФМиЕН,доцент,д.н.
Смирнов Б.В.,ИТМО,профессор,
Попов К.М.,ФУПМ,,к.н.
Попов А.А.,ФУПМ,доцент,
Кузнецов З.Т.,ФИТ,ассистент,
Смирнов Д.С.,ФИТ,ассистент,д.н.
Иванов В.И.,ФМиЕН,доцент,к.н.
Лебедева Ж.Р.,ФФ,доцент,
Козлов Б.В.,ФУПМ,ассистент,д.н.
Иванов В.И.,ИТМО,профессор,к.н.
Соколов Е.П.,ФПМИ,,к.н.
Алексеев Д.С.,ИТМО,,
Егоров Е.П.,ФФ,доцент,к.н.
Попов Д.С.,ФРТ,ассистент,
Морозов Л.О.,ФИВТ,,к.н.
Семенов Г.Н.,ФФ,ассистент,
Алексеев Б.В.,ИТМО,профессор,д.н.
Морозов Ж.Р.,ФМиМ,профессор,к.н.
Смирнов Ж.Р.,ФЭТ,,к.н.
Егоров Л.О.,ФПМИ,профессор,
Егоров Б.В.,ФЭТ,профессор,д.н.
Лебедев Ж.Р.,ФФ,доцент,
Кузнецов А.А.,ИТМО,профессор,к.н.
Егоров Д.С.,ФУПМ,доцент,к.н.
Сидоров Д.С.,ФМиЕН,доцент,
Попов Е.П.,ФМиЕН,ассистент,
Семенов Е.П.,ИТМО,доцент,к.н.
Попов З.Т.,ФИТ,профессор,
Волков Д.С.,ФМиЕН,ассистент,
Лебедева И.К.,ФУПМ,,д.н.
Смирнов К.М.,ФМиМ,,
Козлов Г.Н.,ФФ,профессор,
Петров А.А.,ФИТ,профессор,д.н.
Алексеев В.И.,ФФ,,
Волков Е.П.,ФУПМ,,
Лебедев Б.В.,ФМиЕН,,д.н.
Смирнов Е.П.,ФЭТ,,
Волков Ж.Р.,ФИТ,профессор,д.н.
Семенов А.А.,ФМиЕН,,д.н.
Семенов Г.Н.,ФЭТ,,д.н.
Козлов Л.О.,ИТМО,ассистент,д.н.
Иванов И.К.,ФЭТ,доцент,к.н.
Петров Г.Н.,ФЭТ,доцент,д.н.
Смирнов Б.В.,ФУПМ,доцент,
Алексеев Б.В.,ФМиМ,профессор,
Алексеев В.И.,ФФ,профессор,
Петров А.А.,ФПМИ,,
Смирнов З.Т.,ФФ,ассистент,
Семенов Л.О.,ФМиЕН,доцент,к.н.
Сидоров М.Ю.,ФРТ,,
Иванов Л.О.,ФИТ,,к.н.
Новиков Л.О.,ФИВТ,доцент,
Семенов М.Ю.,ФФ,,д.н.
Семенов К.М.,ИТМО,,
Попов В.И.,ФФ,,д.н.
Соколов М.Ю.,ФМиЕН,,к.н.
Сидоров Е.П.,ИТМО,доцент,д.н.
Новиков И.К.,ФЭТ,,д.н.
Лебедева А.А.,ФМиМ,доцент,
Козлов З.Т.,ФМиЕН,ассистент,д.н.
Соколов А.А.,ФЭТ,профессор,д.н.
Морозов В.И.,ФИТ,ассистент,
Лебедев Г.Н.,ФФ,,д.н.
Егоров И.К.,ФИТ,доцент,д.н.
Сидоров В.И.,ФУПМ,ассистент,
Кузнецов Б.В.,ФФ,профессор,
Иванов И.К.,ФИВТ,ассистент,к.н.
Волков А.А.,ФИТ,профессор,д.н.
Соколов В.И.,ФИТ,профессор,д.н.
Лебедев И.К.,ФРТ,доцент,
Лебедев Д.С.,ФУПМ,,к.н.
Алексеев Г.Н.,ФМиМ,,д.н.
Семенов Е.П.,ФИВТ,профессор,
Лебедева М.Ю.,ФРТ,доцент,
Лебедева Л.О.,ИТМО,доцент,д.н.
Егоров Ж.Р.,ФФ,профессор,д.н.
Сидоров М.Ю.,ФИТ,профессор,
Алексеев Ж.Р.,ФРТ,,
Иванов Л.О.,ФУПМ,,
Петров Е.П.,ФПМИ,доцент,
Иванов И.К.,ФМиМ,,
Морозов Е.П.,ФМиЕН,ассистент,
Егоров М.Ю.,ФМиМ,ассистент,к.н.
Кузнецов И.К.,ФУПМ,ассистент,д.н.
Новиков Ж.Р.,ФПМИ,доцент,к.н.
Морозов В.И.,ИТМО,доцент,к.н.
Новиков Г.Н.,ФИТ,доцент,к.н.
Козлов А.А.,ФРТ,доцент,к.н.
Козлов И.К.,ИТМО,,
Смирнов М.Ю.,ФРТ,,
Морозов Д.С.,ФУПМ,ассистент,д.н.
Лебедева Е.П.,ФЭТ,,
Иванов З.Т.,ФМиЕН,профессор,
Волков М.Ю.,ФУПМ,профессор,д.н.
Попов З.Т.,ФИВТ,,
Смирнов Г.Н.,ФРТ,ассистент,
Новиков З.Т.,ФИВТ,доцент,д.н.
Алексеев В.И.,ФЭТ,ассистент,д.н.
Соколов А.А.,ФЭТ,ассистент,
Морозов Л.О.,ФРТ,ассистент,д.н.
Сидоров Б.В.,ФИВТ,профессор,к.н.
Соколов Е.П.,ФЭТ,,д.н.
Семенов М.Ю.,ФФ,,к.н.
Соколов Г.Н.,ФУПМ,профессор,к.н.
Волков М.Ю.,ИТМО,,
Лебедев Ж.Р.,ФЭТ,,
Кузнецов М.Ю.,ФИВТ,,д.н.
Козлов Л.О.,ФИВТ,ассистент,
Попов Е.П.,ФПМИ,доцент,д.н.
Алексеев Ж.Р.,ИТМО,,д.н.
Попов Б.В.,ФМиМ,,д.н.
Волков Д.С.,ФИТ,профессор,к.н.
Иванов Е.П.,ИТМО,ассистент,
Иванов Е.П.,ФФ,,
Соколов В.И.,ФИВТ,профессор,к.н.
Иванов К.М.,ФМиМ,профессор,
Иванов Г.Н.,ИТМО,,д.н.
Морозов М.Ю.,ФФ,,к.н.
Смирнов К.М.,ФЭТ,ассистент,
Смирнов Ж.Р.,ФМиЕН,ассистент,
Козлов К.М.,ФРТ,ассистент,д.н.
Морозов М.Ю.,ФМиМ,профессор,к.н.
Соколов А.А.,ФУПМ,профессор,д.н.
Семенов К.М.,ФМиМ,ассистент,
Кузнецов М.Ю.,ФПМИ,,д.н.
Кузнецов М.Ю.,ФИВТ,профессор,д.н.
Смирнов В.И.,ИТМО,доцент,к.н.
Семенов З.Т.,ФИВТ,,д.н.
Алексеев Ж.Р.,ФМиМ,профессор,д.н.
Лебедева Л.О.,ФФ,профессор,
Семенов Д.С.,ФЭТ,доцент,д.н.
Семенов Л.О.,ФЭТ,ассистент,
Волков Г.Н.,ФИВТ,доцент,
Козлов З.Т.,ФИТ,,к.н.
Новиков М.Ю.,ФФ,профессор,д.н.
Соколов М.Ю.,ФИВТ,,д.н.
Попов И.К.,ФЭТ,ассистент,д.н.
Иванов Г.Н.,ФМиЕН,,д.н.
Морозов Ж.Р.,ИТМО,профессор,к.н.
Егоров В.И.,ФИВТ,профессор,
Морозов Б.В.,ФРТ,,д.н.
Волков К.М.,ФМиЕН,ассистент,д.н.
Лебедев А.А.,ФРТ,профессор,
Волков Б.В.,ФФ,ассистент,к.н.
Новиков Л.О.,ФПМИ,ассистент,д.н.
Козлов А.А.,ФФ,,к.н.
Козлов М.Ю.,ФРТ,ассистент,д.н.
Семенов Ж.Р.,ФМиЕН,профессор,к.н.
Петров Б.В.,ФФ,профессор,д.н.
Семенов Д.С.,ФПМИ,доцент,д.н.
Новиков З.Т.,ФРТ,,к.н.
Волков Г.Н.,ФМиЕН,,д.н.
Сидоров Г.Н.,ФИВТ,,к.н.
Смирнов Ж.Р.,ФПМИ,ассистент,к.н.
Новиков Л.О.,ИТМО,доцент,
Попов Е.П.,ФРТ,ассистент,д.н.
Лебедева Д.С.,ФИТ,,д.н.
Сидоров Л.О.,ФПМИ,ассистент,
Лебедев Ж.Р.,ИТМО,,
Сидоров Г.Н.,ФЭТ,профессор,д.н.
Сидоров Д.С.,ФРТ,доцент,д.н.
Новиков К.М.,ФИТ,ассистент,д.н.
Морозов Б.В.,ФИТ,профессор,
Сидоров Л.О.,ФИТ,профессор,
Соколов А.А.,ФЭТ,профессор,д.н.
Козлов Б.В.,ФМиМ,доцент,д.н.
Смирнов Е.П.,ФИВТ,,д.н.
Новиков Б.В.,ФЭТ,доцент,к.н.
Семенов Ж.Р.,ФРТ,профессор,к.н.
Соколов З.Т.,ИТМО,ассистент,к.н.
Петров Б.В.,ФУПМ,доцент,
Лебедев В.И.,ФМиЕН,доцент,д.н.
Кузнецов А.А.,ФМиЕН,ассистент,к.н.
Козлов А.А.,ФФ,ассистент,
Смирнов А.А.,ФФ,профессор,
Новиков Л.О.,ФИТ,доцент,д.н.
Морозов И.К.,ФИТ,доцент,
Волков К.М.,ФЭТ,,д.н.
Волков М.Ю.,ФПМИ,профессор,к.н.
Морозов Ж.Р.,ФПМИ,доцент,к.н.
Семенов Л.О.,ФИВТ,доцент,к.н.
Петров К.М.,ФИТ,ассистент,д.н.
Алексеев И.К.,ИТМО,доцент,д.н.
Соколов И.К.,ИТМО,профессор,
Егоров Е.П.,ФИВТ,профессор,к.н.
Попов Е.П.,ФМиМ,доцент,
Егоров В.И.,ФПМИ,,
Лебедев К.М.,ФМиМ,доцент,к.н.
Петров В.И.,ФИВТ,доцент,
Лебедева З.Т.,ФМиЕН,профессор,к.н.
Семенов М.Ю.,ИТМО,ассистент,к.н.
Попов К.М.,ФМиМ,,д.н.
Волков Г.Н.,ФМиЕН,ассистент,к.н.
Сидоров Е.П.,ФУПМ,профессор,к.н.
Новиков Е.П.,ФИВТ,доцент,к.н.
Семенов К.М.,ФИВТ,,к.н.
Петров Ж.Р.,ФПМИ,ассистент,к.н.
Попов М.Ю.,ФИВТ,ассистент,к.н.
Волков Г.Н.,ФРТ,,к.н.
Сидоров Ж.Р.,ФМиМ,,д.н.
Соколов Л.О.,ФМиМ,,к.н.
Алексеев Ж.Р.,ФУПМ,,д.н.
Иванов З.Т.,ФМиЕН,ассистент,д.н.
Морозов М.Ю.,ФИВТ,доцент,
Смирнов Б.В.,ФУПМ,,д.н.
Новиков И.К.,ФРТ,доцент,д.н.
Козлов З.Т.,ФЭТ,,д.н.
Иванов Г.Н.,ИТМО,доцент,д.н.
Козлов Б.В.,ФЭТ,профессор,
Лебедева А.А.,ФМиЕН,профессор,к.н.
Егоров Л.О.,ФМиЕН,профессор,
Лебедева И.К.,ФФ,доцент,д.н.
Егоров Ж.Р.,ФИВТ,,
Петров Д.С.,ФПМИ,профессор,к.н.
Петров Е.П.,ИТМО,,д.н.
Семенов Ж.Р.,ФРТ,,
Попов Л.О.,ИТМО,ассистент,д.н.
Соколов К.М.,ИТМО,доцент,д.н.
Соколов К.М.,ФИВТ,профессор,к.н.
Кузнецов Д.С.,ФПМИ,,
Волков Г.Н.,ФЭТ,ассистент,к.н.
Кузнецов Е.П.,ФПМИ,,к.н.
Попов В.И.,ФИВТ,ассистент,д.н.
Попов Д.С.,ФРТ,профессор,к.н.
Новиков А.А.,ФМиЕН,ассистент,д.н.
Иванов А.А.,ФЭТ,профессор,
Лебедева В.И.,ФРТ,,к.н.
Козлов Б.В.,ФФ,,д.н.
Петров Б.В.,ФЭТ,доцент,д.н.
Соколов А.А.,ФРТ,доцент,д.н.
Смирнов К.М.,ФЭТ,профессор,д.н.
Попов Ж.Р.,ФЭТ,ассистент,
Егоров З.Т.,ФРТ,доцент,
Алексеев Е.П.,ФРТ,ассистент,к.н.
Кузнецов Л.О.,ФМиМ,ассистент,
Петров Б.В.,ФПМИ,доцент,
Козлов Ж.Р.,ФИТ,профессор,к.н.
Морозов К.М.,ФПМИ,профессор,д.н.
Морозов И.К.,ИТМО,профессор,д.н.
Семенов З.Т.,ФРТ,,д.н.
Петров Д.С.,ФРТ,профессор,к.н.
Новиков Л.О.,ФИВТ,профессор,к.н.
Семенов Д.С.,ФИВТ,,к.н.
Соколов А.А.,ИТМО,,
Морозов Б.В.,ФИТ,профессор,
Морозов М.Ю.,ФИВТ,ассистент,к.н.
Кузнецов Г.Н.,ФРТ,доцент,д.н.
Петров М.Ю.,ФПМИ,ассистент,
Соколов И.К.,ФМиМ,профессор,к.н.
Морозов К.М.,ФПМИ,ассистент,д.н.
Петров Г.Н.,ФРТ,доцент,к.н.
Егоров В.И.,ФРТ,доцент,к.н.
Кузнецов Д.С.,ФПМИ,,д.н.
Петров Е.П.,ФИТ,доцент,
Новиков Ж.Р.,ФМиЕН,доцент,д.н.
Морозов А.А.,ФИВТ,,
Семенов Б.В.,ФИВТ,доцент,к.н.
Козлов Ж.Р.,ФЭТ,,к.н.
Морозов З.Т.,ФУПМ,,
Соколов К.М.,ФМиМ,профессор,д.н.
Семенов И.К.,ФФ,профессор,д.н.
Новиков М.Ю.,ФПМИ,ассистент,к.н.
Попов З.Т.,ФФ,доцент,д.н.
Новиков И.К.,ФУПМ,,
Сидоров Б.В.,ИТМО,доцент,
Соколов Б.В.,ФМиМ,,
Козлов В.И.,ФИВТ,ассистент,
Лебедев В.И.,ФУПМ,ассистент,д.н.
Алексеев Д.С.,ФФ,доцент,к.н.
Егоров К.М.,ФЭТ,доцент,д.н.
Кузнецов К.М.,ФЭТ,доцент,
Семенов Б.В.,ФИВТ,профессор,
Морозов А.А.,ФМиЕН,,к.н.
Лебедева З.Т.,ФМиМ,,к.н.
Соколов Б.В.,ФФ,профессор,д.н.
Волков Д.С.,ФИТ,,к.н.
Соколов К.М.,ФИВТ,доцент,к.н.
Алексеев З.Т.,ФРТ,профессор,
Кузнецов Г.Н.,ФМиМ,профессор,
Петров З.Т.,ИТМО,ассистент,
Семенов Ж.Р.,ФЭТ,доцент,д.н.
Сидоров Е.П.,ФПМИ,профессор,к.н.
Семенов З.Т.,ФМиМ,профессор,д.н.
Новиков Л.О.,ФЭТ,доцент,к.н.
Козлов М.Ю.,ФИВТ,доцент,д.н.
Смирнов Л.О.,ФМиЕН,профессор,к.н.
Новиков Е.П.,ФИВТ,доцент,
Кузнецов А.А.,ФФ,ассистент,
Попов А.А.,ФИВТ,профессор,к.н.
Новиков И.К.,ФИТ,доцент,
Семенов К.М.,ФИТ,доцент,д.н.
Козлов Л.О.,ФМиЕН,ассистент,
Новиков Ж.Р.,ФЭТ,доцент,д.н.
Соколов К.М.,ФИТ,профессор,
Попов М.Ю.,ФИТ,ассистент,
Лебедева Ж.Р.,ФПМИ,доцент,д.н.
Семенов В.И.,ФПМИ,профессор,к.н.
Лебедев Л.О.,ФМиМ,ассистент,
Новиков И.К.,ФУПМ,профессор,к.н.
Смирнов К.М.,ФФ,ассистент,
Попов А.А.,ИТМО,доцент,д.н.
Морозов Л.О.,ИТМО,,
Иванов В.И.,ФМиЕН,ассистент,к.н.
Лебедев В.И.,ФПМИ,,д.н.
Семенов М.Ю.,ФРТ,профессор,к.н.
Попов А.А.,ФРТ,доцент,к.н.
Козлов К.М.,ФРТ,доцент,д.н.
Лебедева В.И.,ФИТ,ассистент,д.н.
Петров К.М.,ФЭТ,доцент,
Новиков Д.С.,ФФ,доцент,д.н.
Алексеев Д.С.,ФИВТ,ассистент,
Козлов Е.П.,ФФ,доцент,д.н.
Кузнецов М.Ю.,ФРТ,профессор,д.н.
Козлов Г.Н.,ФУПМ,ассистент,
