fio,faculty,title,degree
Лебедева Е.П.,ФИТ,профессор,д.н.
Смирнов Б.В.,ФЭТ,профессор,к.н.
Петров В.И.,ИТМО,доцент,д.н.
Соколов А.А.,ФЭТ,ассистент,д.н.
Смирнов Б.В.,ИТМО,,к.н.
Кузнецов Б.В.,ФПМИ,доцент,
Соколов В.И.,ФИТ,доцент,к.н.
Иванов И.К.,ФМиМ,,к.н.
Кузнецов Е.П.,ФИВТ,,д.н.
Лебедева М.Ю.,ФФ,профессор,
Волков Б.В.,ФРТ,,
Алексеев И.К.,ФПМИ,,д.н.
Сидоров Г.Н.,ФФ,,
Соколов Е.П.,ФУПМ,доцент,д.н.
Новиков М.Ю.,ФУПМ,доцент,д.н.
Кузнецов Г.Н.,ФФ,ассистент,к.н.
Новиков Д.С.,ИТМО,ассистент,
Волков И.К.,ФЭТ,ассистент,д.н.
Сидоров А.А.,ФУПМ,,к.н.
Иванов К.М.,ФМиЕН,,д.н.
Новиков Д.С.,ФМиЕН,доцент,к.н.
Лебедева И.К.,ФУПМ,ассистент,
Кузнецов Л.О.,ФИВТ,,к.н.
Лебедева Л.О.,ИТМО,профессор,к.н.
Козлов З.Т.,ФЭТ,профессор,д.н.
Морозов Л.О.,ФИТ,ассистент,
Соколов Б.В.,ФУПМ,доцент,к.н.
Семенов В.И.,ФИТ,доцент,д.н.
Новиков В.И.,ИТМО,профессор,
Соколов В.И.,ФФ,профессор,к.н.
Лебедева А.А.,ФРТ,профессор,д.н.
Новиков Д.С.,ФУПМ,доцент,
Попов Е.П.,ФЭТ,профессор,к.н.
Соколов К.М.,ИТМО,доцент,д.н.
Семенов Г.Н.,ФМиМ,ассистент,к.н.
Семенов Ж.Р.,ФМиМ,ассистент,
Новиков З.Т.,ФМиМ,доцент,д.н.
Смирнов З.Т.,ФИТ,,
Петров М.Ю.,ИТМО,доцент,к.н.
Волков Л.О.,ФРТ,ассистент,
Козлов К.М.,ФФ,ассистент,
Иванов Г.Н.,ИТМО,профессор,
Кузнецов Б.В.,ФМиМ,,к.н.
Сидоров Ж.Р.,ФПМИ,профессор,д.н.
Кузнецов З.Т.,ФПМИ,профессор,
Сидоров Б.В.,ИТМО,ассистент,
Петров И.К.,ФМиМ,профессор,д.н.
Лебедев Г.Н.,ФФ,профессор,
Смирнов Д.С.,ФМиМ,доцент,к.н.
Смирнов З.Т.,ФМиМ,,
Морозов З.Т.,ФРТ,доцент,д.н.
Алексеев Л.О.,ФМиМ,ассистент,к.н.
Смирнов Л.О.,ФФ,,
Морозов Д.С.,ФИТ,ассистент,д.н.
Алексеев И.К.,ФУПМ,ассистент,к.н.
Попов И.К.,ФЭТ,доцент,к.н.
Кузнецов Е.П.,ФЭТ,доцент,
Кузнецов Д.С.,ФИТ,доцент,
Морозов Е.П.,ФФ,ассистент,д.н.
Попов Д.С.,ФФ,ассистент,д.н.
Лебедева Г.Н.,ФМиМ,,к.н.
Волков Д.С.,ФПМИ,доцент,д.н.
Семенов К.М.,ФИТ,профессор,к.н.
Алексеев К.М.,ФФ,профессор,д.н.
Новиков В.И.,ФИВТ,доцент,д.н.
Петров Ж.Р.,ИТМО,доцент,к.н.
Козлов Е.П.,ФЭТ,доцент,
Сидоров Д.С.,ФПМИ,,
Иванов Е.П.,ФЭТ,профессор,д.н.
Кузнецов В.И.,ФИТ,доцент,к.н.
Смирнов Е.П.,ФФ,доцент,
Алексеев З.Т.,ИТМО,ассистент,
Петров Д.С.,ФФ,ассистент,д.н.
Козлов К.М.,ФФ,,
Лебедева И.К.,ФПМИ,профессор,
Козлов Е.П.,ФМиМ,,к.н.
Сидоров К.М.,ФЭТ,ассистент,
Егоров Ж.Р.,ФРТ,,д.н.
Волков М.Ю.,ФМиЕН,ассистент,
Егоров Г.Н.,ФИТ,профессор,
Козлов Б.В.,ФЭТ,доцент,д.н.
Сидоров М.Ю.,ФИТ,ассистент,
Морозов З.Т.,ФМиЕН,ассистент,
Алексеев В.И.,ФИТ,,
Семенов К.М.,ФИТ,профессор,
Егоров И.К.,ФУПМ,профессор,д.н.
Волков М.Ю.,ФУПМ,,
Кузнецов Д.С.,ФЭТ,профессор,к.н.
Семенов И.К.,ФФ,профессор,д.н.
Козлов Ж.Р.,ФМиМ,,к.н.
Егоров Ж.Р.,ФРТ,профессор,
Иванов А.А.,ФУПМ,ассистент,д.н.
Новиков Г.Н.,ФМиЕН,ассистент,д.н.
Волков В.И.,ФРТ,профессор,
Кузнецов Е.П.,ФМиМ,доцент,к.н.
Соколов Л.О.,ИТМО,,
Кузнецов В.И.,ФИВТ,профессор,д.н.
Сидоров А.А.,ФПМИ,доцент,
Попов Е.П.,ФЭТ,ассистент,
Лебедев М.Ю.,ФУПМ,ассистент,д.н.
Сидоров Б.В.,ИТМО,ассистент,
Новиков Е.П.,ФМиМ,профессор,д.н.
Новиков К.М.,ФФ,ассистент,к.н.
Егоров В.И.,ФМиМ,профессор,д.н.
Волков И.К.,ИТМО,ассистент,к.н.
Морозов В.И.,ФРТ,профессор,д.н.
Лебедев Л.О.,ФФ,доцент,
Петров Е.П.,ФМиЕН,ассистент,д.н.
Лебедев Г.Н.,ФМиМ,,
Морозов Ж.Р.,ФМиМ,ассистент,д.н.
Волков Л.О.,ФИТ,,д.н.
Иванов Е.П.,ФИТ,ассистент,
Лебедев М.Ю.,ФИВТ,ассистент,
Соколов К.М.,ФУПМ,ассистент,
Волков Л.О.,ФУПМ,ассистент,д.н.
Лебедев Д.С.,ФМиМ,ассистент,
Сидоров В.И.,ФМиМ,,к.н.
Семенов В.И.,ФМиЕН,профессор,д.н.
Петров А.А.,ФПМИ,ассистент,к.н.
Егоров К.М.,ФЭТ,доцент,д.н.
Семенов К.М.,ФМиМ,,д.н.
Козлов К.М.,ФПМИ,профессор,д.н.
Сидоров К.М.,ФУПМ,доцент,к.н.
Лебедева В.И.,ФРТ,профессор,д.н.
Козлов К.М.,ФМиЕН,профессор,
Смирнов Г.Н.,ФИВТ,профессор,
Смирнов Д.С.,ФИТ,доцент,
Алексеев М.Ю.,ФЭТ,,д.н.
Лебедева Е.П.,ФРТ,,
Смирнов М.Ю.,ИТМО,доцент,к.н.
Кузнецов Ж.Р.,ИТМО,доцент,к.н.
Волков Л.О.,ИТМО,профессор,к.н.
Лебедева Г.Н.,ФРТ,ассистент,
Лебедев В.И.,ФРТ,,
Волков З.Т.,ФМиМ,ассистент,к.н.
Семенов И.К.,ФПМИ,доцент,к.н.
Иванов И.К.,ФМиМ,профессор,д.н.
Волков Б.В.,ФИВТ,,к.н.
Новиков Г.Н.,ФЭТ,доцент,к.н.
Алексеев Б.В.,ФЭТ,,д.н.
Алексеев В.И.,ФЭТ,профессор,
Лебедев И.К.,ФФ,доцент,к.н.
Сидоров Г.Н.,ФРТ,,
Козлов Ж.Р.,ФУПМ,ассистент,к.н.
Егоров Л.О.,ФУПМ,доцент,
Новиков К.М.,ФУПМ,,
Попов З.Т.,ФУПМ,,
Лебедева В.И.,ФЭТ,доцент,д.н.
Волков Л.О.,ФМиМ,,
Соколов А.А.,ФПМИ,доцент,к.н.
Алексеев М.Ю.,ФМиМ,доцент,к.н.
Семенов Б.В.,ФМиЕН,ассистент,к.н.
Соколов М.Ю.,ФРТ,ассистент,к.н.
Егоров Г.Н.,ИТМО,,
Новиков И.К.,ФИТ,доцент,к.н.
Морозов А.А.,ФФ,,д.н.
Иванов Д.С.,ФПМИ,доцент,
Петров З.Т.,ФИВТ,ассистент,к.н.
Смирнов В.И.,ФЭТ,,д.н.
Егоров Г.Н.,ФИТ,ассистент,д.н.
Морозов Ж.Р.,ФУПМ,ассистент,к.н.
Петров Г.Н.,ФИВТ,ассистент,
Иванов В.И.,ФФ,доцент,к.н.
Егоров Д.С.,ИТМО,доцент,
Иванов В.И.,ФМиМ,,д.н.
Соколов А.А.,ФЭТ,профессор,д.н.
Лебедев А.А.,ФИТ,,
Лебедев И.К.,ФМиМ,доцент,д.н.
Попов К.М.,ФУПМ,доцент,д.н.
Лебедева М.Ю.,ФМиМ,,к.н.
Соколов К.М.,ФРТ,,к.н.
Семенов З.Т.,ФМиМ,доцент,
Соколов В.И.,ФМиМ,доцент,к.н.
Козлов А.А.,ФМиЕН,,
Смирнов В.И.,ФИВТ,профессор,к.н.
Иванов М.Ю.,ФУПМ,доцент,д.н.
Семенов З.Т.,ФЭТ,доцент,
Сидоров И.К.,ФУПМ,профессор,к.н.
Иванов М.Ю.,ФИТ,доцент,к.н.
Лебедев Ж.Р.,ФМиЕН,доцент,к.н.
Кузнецов Л.О.,ФМиЕН,ассистент,
Соколов Е.П.,ФМиМ,,к.н.
Соколов Б.В.,ИТМО,профессор,
Лебедева З.Т.,ИТМО,профессор,д.н.
Смирнов И.К.,ФИТ,ассистент,
Алексеев Ж.Р.,ФРТ,профессор,к.н.
Егоров К.М.,ФПМИ,профессор,
Семенов Г.Н.,ИТМО,профессор,
Сидоров И.К.,ФУПМ,,д.н.
Петров И.К.,ФРТ,,
Кузнецов Г.Н.,ФПМИ,,д.н.
Козлов Г.Н.,ФФ,ассистент,
Морозов Г.Н.,ФФ,профессор,к.н.
Алексеев З.Т.,ФМиЕН,,к.н.
Лебедев Г.Н.,ФМиЕН,профессор,к.н.
Морозов И.К.,ФПМИ,доцент,
Егоров И.К.,ФИВТ,,
Петров З.Т.,ФИВТ,доцент,к.н.
Егоров Б.В.,ИТМО,,
Волков Е.П.,ФИТ,ассистент,к.н.
Семенов В.И.,ИТМО,,к.н.
Соколов Д.С.,ФФ,ассистент,
Алексеев Л.О.,ФУПМ,,д.н.
Новиков Б.В.,ФИТ,доцент,к.н.
Соколов Ж.Р.,ФЭТ,,
Соколов К.М.,ФМиЕН,ассистент,к.н.
Петров В.И.,ФПМИ,профессор,д.н.
Иванов Ж.Р.,ФУПМ,доцент,к.н.
Смирнов З.Т.,ФЭТ,доцент,
Егоров Е.П.,ФМиМ,доцент,д.н.
Сидоров К.М.,ФПМИ,доцент,к.н.
Иванов А.А.,ФФ,ассистент,
Новиков И.К.,ФЭТ,доцент,к.н.
Петров З.Т.,ФУПМ,доцент,
Кузнецов К.М.,ФЭТ,,
Егоров В.И.,ИТМО,,
Козлов Д.С.,ФФ,доцент,к.н.
Петров А.А.,ФИВТ,доцент,
Волков Ж.Р.,ФУПМ,,
Смирнов К.М.,ФУПМ,профессор,
Сидоров К.М.,ФПМИ,профессор,к.н.
Иванов М.Ю.,ФИВТ,ассистент,д.н.
Соколов В.И.,ФИВТ,ассистент,к.н.
Егоров З.Т.,ФПМИ,доцент,
Иванов В.И.,ИТМО,,к.н.
Алексеев Ж.Р.,ФРТ,доцент,к.н.
Алексеев Б.В.,ФПМИ,ассистент,к.н.
Егоров И.К.,ФМиЕН,ассистент,к.н.
Смирнов М.Ю.,ФИТ,,д.н.
Петров Д.С.,ФМиМ,,д.н.
Кузнецов Б.В.,ИТМО,ассистент,
Морозов И.К.,ФИВТ,доцент,
Сидоров Б.В.,ФМиМ,доцент,д.н.
Соколов М.Ю.,ФФ,,д.н.
Иванов Б.В.,ФРТ,профессор,д.н.
Морозов Г.Н.,ФМиЕН,,к.н.
Морозов И.К.,ИТМО,профессор,
Алексеев Е.П.,ФИТ,доцент,
Волков М.Ю.,ФМиМ,доцент,к.н.
Морозов Г.Н.,ФФ,доцент,к.н.
Семенов Г.Н.,ФУПМ,ассистент,
Семенов А.А.,ФИТ,доцент,д.н.
Волков А.А.,ФУПМ,,д.н.
Попов Ж.Р.,ФМиЕН,доцент,
Кузнецов З.Т.,ФРТ,,
Новиков М.Ю.,ФИВТ,доцент,д.н.
Семенов И.К.,ФФ,ассистент,д.н.
Иванов А.А.,ФМиЕН,,д.н.
Сидоров К.М.,ФМиМ,,д.н.
Соколов Г.Н.,ФУПМ,ассистент,
Кузнецов Ж.Р.,ФМиМ,профессор,к.н.
Морозов И.К.,ФУПМ,профессор,
Волков Ж.Р.,ФМиЕН,доцент,к.н.
Новиков М.Ю.,ФУПМ,,к.н.
Лебедева М.Ю.,ФМиЕН,профессор,к.н.
Морозов Д.С.,ФПМИ,ассистент,д.н.
Новиков З.Т.,ФУПМ,доцент,
Морозов Г.Н.,ФЭТ,,
Алексеев В.И.,ФЭТ,доцент,к.н.
Соколов К.М.,ИТМО,доцент,к.н.
Семенов Б.В.,ФИТ,профессор,к.н.
Иванов И.К.,ФРТ,ассистент,к.н.
Новиков Ж.Р.,ФУПМ,ассистент,к.н.
Новиков И.К.,ФРТ,ассистент,к.н.
Петров Г.Н.,ФМиЕН,,к.н.
Новиков М.Ю.,ФПМИ,доцент,к.н.
Козлов З.Т.,ФИТ,ассистент,
Соколов З.Т.,ФИВТ,,к.н.
Смирнов А.А.,ФУПМ,ассистент,к.н.
Кузнецов З.Т.,ФМиЕН,,
Егоров М.Ю.,ФУПМ,доцент,д.н.
Семенов Д.С.,ФРТ,ассистент,д.н.
Петров Д.С.,ФЭТ,ассистент,д.н.
Попов И.К.,ФУПМ,,
Козлов З.Т.,ФРТ,профессор,д.н.
Козлов А.А.,ФПМИ,ассистент,
Лебедев Ж.Р.,ФРТ,профессор,
Лебедев Б.В.,ФФ,профессор,
Петров Г.Н.,ФФ,доцент,д.н.
Козлов Е.П.,ФРТ,,к.н.
Волков З.Т.,ИТМО,профессор,к.н.
Сидоров Е.П.,ФЭТ,доцент,
Петров Ж.Р.,ФФ,доцент,д.н.
Семенов И.К.,ФИВТ,,д.н.
Сидоров Б.В.,ФФ,ассистент,д.н.
Лебедева И.К.,ФПМИ,ассистент,к.н.
Соколов Л.О.,ФИВТ,доцент,к.н.
Петров Д.С.,ФУПМ,,д.н.
Смирнов А.А.,ФФ,профессор,
Волков Е.П.,ФИТ,ассистент,д.н.
Волков Ж.Р.,ФМиЕН,доцент,к.н.
Лебедев М.Ю.,ИТМО,доцент,д.н.
Морозов А.А.,ФПМИ,,к.н.
Лебедева З.Т.,ФМиЕН,ассистент,к.н.
Егоров Ж.Р.,ФПМИ,профессор,д.н.
Козлов Б.В.,ФМиЕН,доцент,д.н.
Волков И.К.,ФЭТ,доцент,
Морозов Б.В.,ФЭТ,,
Смирнов И.К.,ФУПМ,ассистент,к.н.
Кузнецов Ж.Р.,ФРТ,,
Семенов Б.В.,ИТМО,профессор,
Попов К.М.,ИТМО,профессор,
Алексеев В.И.,ФФ,,к.н.
Лебедева Л.О.,ФУПМ,профессор,к.н.
Волков К.М.,ИТМО,профессор,
Новиков Д.С.,ФИТ,ассистент,
Волков М.Ю.,ФПМИ,ассистент,д.н.
Лебедев И.К.,ФМиМ,ассистент,
Соколов К.М.,ФЭТ,ассистент,к.н.
Егоров И.К.,ФМиЕН,профессор,
Петров Ж.Р.,ФМиМ,доцент,д.н.
Кузнецов В.И.,ФИТ,ассистент,
Соколов Е.П.,ФИВТ,профессор,д.н.
Соколов Д.С.,ФЭТ,ассистент,д.н.
Соколов Б.В.,ФИВТ,профессор,к.н.
Козлов В.И.,ФФ,ассистент,д.н.
Алексеев Д.С.,ИТМО,доцент,к.н.
Иванов Л.О.,ФИВТ,,к.н.
Попов М.Ю.,ФУПМ,профессор,к.н.
Петров З.Т.,ФИВТ,доцент,
Егоров И.К.,ФЭТ,доцент,к.н.
Петров К.М.,ФМиМ,доцент,к.н.
Козлов И.К.,ФФ,доцент,д.н.
Новиков Л.О.,ФФ,профессор,к.н.
Лебедев Е.П.,ФЭТ,ассистент,д.н.
Попов Г.Н.,ФМиЕН,ассистент,
Соколов Ж.Р.,ФРТ,доцент,к.н.
Лебедев З.Т.,ФУПМ,профессор,д.н.
Семенов М.Ю.,ФУПМ,профессор,
Лебедев В.И.,ФИТ,доцент,
Егоров А.А.,ФПМИ,профессор,
Морозов В.И.,ФМиЕН,доцент,
Попов Ж.Р.,ФПМИ,профессор,д.н.
Смирнов А.А.,ФМиЕН,доцент,к.н.
Егоров К.М.,ФПМИ,,д.н.
Иванов В.И.,ФУПМ,доцент,к.н.
Новиков З.Т.,ФМиЕН,профессор,к.н.
Морозов Б.В.,ФПМИ,ассистент,д.н.
Смирнов В.И.,ФИВТ,ассистент,д.н.
Семенов З.Т.,ФФ,доцент,
Семенов Д.С.,ФРТ,ассистент,д.н.
Лебедева К.М.,ФПМИ,,д.н.
Алексеев З.Т.,ФМиЕН,,
Егоров А.А.,ФРТ,доцент,
Морозов Е.П.,ФМиМ,профессор,
Егоров А.А.,ФМиЕН,,к.н.
Морозов И.К.,ФЭТ,,к.н.
Лебедев Л.О.,ФИВТ,доцент,
Иванов М.Ю.,ФФ,доцент,к.н.
Соколов Д.С.,ФФ,,д.н.
Волков Ж.Р.,ФЭТ,,к.н.
Попов М.Ю.,ФУПМ,профессор,д.н.
Соколов И.К.,ФИТ,,
Сидоров Ж.Р.,ФПМИ,доцент,
Смирнов Л.О.,ФУПМ,ассистент,к.н.
Петров А.А.,ФРТ,доцент,к.н.
Петров З.Т.,ФФ,ассистент,д.н.
Иванов М.Ю.,ФИВТ,ассистент,д.н.
Смирнов К.М.,ИТМО,профессор,
Алексеев Г.Н.,ФМиЕН,профессор,к.н.
Егоров Б.В.,ФЭТ,доцент,д.н.
Лебедев Ж.Р.,ФМиЕН,доцент,д.н.
Семенов В.И.,ФМиЕН,профессор,к.н.
Смирнов М.Ю.,ФМиМ,,
Новиков Д.С.,ФМиЕН,ассистент,д.н.
Морозов Ж.Р.,ФМиЕН,профессор,
Петров В.И.,ИТМО,профессор,
Лебедева И.К.,ФЭТ,доцент,к.н.
Смирнов И.К.,ФМиМ,ассистент,д.н.
Егоров Е.П.,ФЭТ,доцент,к.н.
Алексеев Л.О.,ФМиЕН,доцент,к.н.
Сидоров В.И.,ФПМИ,ассистент,к.н.
Волков Б.В.,ФЭТ,доцент,
Лебедева К.М.,ИТМО,ассистент,
Лебедев М.Ю.,ИТМО,ассистент,д.н.
Иванов В.И.,ФИВТ,ассистент,д.н.
Попов М.Ю.,ФИТ,ассистент,к.н.
Кузнецов К.М.,ФИТ,ассистент,д.н.
Волков Д.С.,ФИВТ,,к.н.
Соколов М.Ю.,ФЭТ,,к.н.
Попов В.И.,ФУПМ,ассистент,д.н.
Смирнов З.Т.,ФЭТ,ассистент,
Смирнов И.К.,ФПМИ,профессор,к.н.
Козлов Л.О.,ФРТ,профессор,
Волков З.Т.,ИТМО,доцент,д.н.
Соколов Г.Н.,ИТМО,профессор,д.н.
Смирнов Ж.Р.,ФПМИ,профессор,к.н.
Новиков И.К.,ФЭТ,,д.н.
Сидоров Ж.Р.,ФМиМ,ассистент,к.н.
Сидоров М.Ю.,ФРТ,профессор,
Новиков А.А.,ИТМО,профессор,
Петров А.А.,ФУПМ,ассистент,к.н.
Кузнецов З.Т.,ФЭТ,доцент,
Козлов Ж.Р.,ФФ,профессор,к.н.
Егоров А.А.,ФРТ,доцент,
Смирнов М.Ю.,ФИТ,,к.н.
Лебедева Д.С.,ФЭТ,,д.н.
Соколов А.А.,ФМиЕН,доцент,к.н.
Морозов Д.С.,ИТМО,доцент,д.н.
Новиков З.Т.,ИТМО,,
Попов И.К.,ФРТ,,
Кузнецов Е.П.,ФПМИ,профессор,д.н.
Лебедев А.А.,ФИВТ,ассистент,к.н.
Кузнецов М.Ю.,ФФ,ассистент,к.н.
Лебедева М.Ю.,ФРТ,доцент,
Петров Л.О.,ФМиМ,ассистент,д.н.
Егоров И.К.,ФФ,,
Егоров Е.П.,ФУПМ,ассистент,д.н.
Смирнов Г.Н.,ФПМИ,профессор,д.н.
Соколов Г.Н.,ИТМО,доцент,к.н.
Иванов В.И.,ФМиМ,профессор,к.н.
Кузнецов А.А.,ФИВТ,доцент,
Кузнецов А.А.,ФРТ,,д.н.
Соколов М.Ю.,ФМиЕН,,д.н.
Попов З.Т.,ФПМИ,профессор,к.н.
Сидоров М.Ю.,ФМиЕН,профессор,
Попов З.Т.,ФИТ,профессор,
Соколов А.А.,ФИТ,ассистент,к.н.
Кузнецов В.И.,ФИВТ,профессор,
Петров Ж.Р.,ФПМИ,профессор,д.н.
Попов Л.О.,ФПМИ,ассистент,к.н.
Соколов Б.В.,ФУПМ,,к.н.
Кузнецов Г.Н.,ФИВТ,доцент,д.н.
Козлов А.А.,ФУПМ,профессор,д.н.
Новиков М.Ю.,ФУПМ,доцент,д.н.
Семенов И.К.,ФИТ,,
Алексеев З.Т.,ФРТ,,
Попов А.А.,ФПМИ,,к.н.
Смирнов Г.Н.,ФФ,ассистент,
Новиков И.К.,ФПМИ,,д.н.
Иванов А.А.,ИТМО,,д.н.
Сидоров Л.О.,ФРТ,ассистент,к.н.
Лебедев Б.В.,ИТМО,доцент,к.н.
Лебедев В.И.,ФУПМ,ассистент,к.н.
Попов М.Ю.,ФЭТ,профессор,д.н.
Лебедева К.М.,ФФ,доцент,
Семенов А.А.,ФИВТ,,
Козлов Е.П.,ФИВТ,ассистент,д.н.
Иванов К.М.,ФУПМ,,д.н.
Алексеев К.М.,ФРТ,ассистент,к.н.
Волков Г.Н.,ФИВТ,доцент,д.н.
Соколов Г.Н.,ФМиМ,профессор,
Новиков З.Т.,ФИВТ,ассистент,
Смирнов З.Т.,ФИТ,профессор,к.н.
Алексеев Ж.Р.,ФПМИ,доцент,к.н.
Иванов Д.С.,ФМиЕН,доцент,д.н.
Алексеев В.И.,ФФ,профессор,
Лебедева М.Ю.,ФИТ,доцент,д.н.
Смирнов М.Ю.,ФМиМ,,к.н.
Кузнецов Г.Н.,ФУПМ,профессор,к.н.
Смирнов Д.С.,ФРТ,ассистент,
Алексеев З.Т.,ФУПМ,профессор,
Лебедева Б.В.,ИТМО,профессор,к.н.
Попов Б.В.,ФЭТ,доцент,к.н.
Морозов Ж.Р.,ФПМИ,доцент,к.н.
Егоров Д.С.,ИТМО,ассистент,к.н.
Кузнецов Г.Н.,ФИВТ,,д.н.
Семенов Г.Н.,ФИТ,доцент,
Алексеев М.Ю.,ФФ,профессор,к.н.
Егоров Д.С.,ФИВТ,профессор,
Лебедева Б.В.,ИТМО,доцент,к.н.
Кузнецов М.Ю.,ФМиЕН,,к.н.
Морозов И.К.,ФУПМ,профессор,
Егоров Е.П.,ФЭТ,ассистент,к.н.
Попов Ж.Р.,ФЭТ,доцент,
Попов Е.П.,ФМиМ,профессор,
Соколов А.А.,ФУПМ,доцент,д.н.
Петров Ж.Р.,ИТМО,ассистент,д.н.
Соколов В.И.,ФПМИ,,
Егоров А.А.,ФМиЕН,доцент,к.н.
Морозов В.И.,ФРТ,,к.н.
Смирнов Е.П.,ИТМО,доцент,д.н.
Лебедева З.Т.,ФУПМ,,к.н.
Морозов В.И.,ФМиЕН,,д.н.
Лебедева М.Ю.,ФРТ,ассистент,
Сидоров К.М.,ФФ,профессор,д.н.
Егоров Д.С.,ФМиЕН,,
Попов Б.В.,ИТМО,доцент,д.н.
Егоров Е.П.,ФРТ,ассистент,
Новиков И.К.,ФЭТ,профессор,д.н.
Новиков И.К.,ИТМО,доцент,
Иванов А.А.,ФИВТ,доцент,д.н.
Кузнецов З.Т.,ФЭТ,,
Алексеев К.М.,ФФ,профессор,д.н.
Лебедев Д.С.,ИТМО,ассистент,к.н.
Попов Л.О.,ФИВТ,доцент,д.н.
Морозов Б.В.,ФМиМ,ассистент,к.н.
Попов Е.П.,ФРТ,профессор,к.н.
Лебедева Д.С.,ФЭТ,ассистент,к.н.
Волков А.А.,ФЭТ,ассистент,
Лебедев В.И.,ИТМО,профессор,д.н.
Петров Д.С.,ФРТ,ассистент,к.н.
Новиков Г.Н.,ИТМО,профессор,
Сидоров В.И.,ИТМО,доцент,к.н.
Попов К.М.,ФФ,доцент,к.н.
Лебедева М.Ю.,ФРТ,доцент,д.н.
Кузнецов А.А.,ФИВТ,,
Петров Д.С.,ФМиЕН,доцент,
Попов В.И.,ФУПМ,,
Морозов Л.О.,ИТМО,профессор,д.н.
Морозов М.Ю.,ИТМО,доцент,к.н.
Иванов З.Т.,ФРТ,профессор,
Алексеев Е.П.,ФПМИ,профессор,к.н.
Алексеев М.Ю.,ФМиМ,,к.н.
Смирнов Л.О.,ФПМИ,ассистент,к.н.
Кузнецов Л.О.,ФУПМ,,д.н.
Новиков М.Ю.,ФЭТ,,
Лебедева Б.В.,ФФ,ассистент,к.н.
Кузнецов В.И.,ФМиМ,доцент,
Попов И.К.,ФИВТ,профессор,д.н.
Козлов Е.П.,ФИВТ,доцент,к.н.
Лебедева Б.В.,ФМиЕН,ассистент,к.н.
Лебедев Л.О.,ФФ,доцент,
Козлов Л.О.,ФИТ,профессор,
Лебедева М.Ю.,ИТМО,,д.н.
Попов А.А.,ФИТ,доцент,д.н.
Семенов А.А.,ФФ,,д.н.
Новиков Д.С.,ФРТ,профессор,д.н.
Козлов М.Ю.,ФИВТ,,к.н.
Соколов Д.С.,ФФ,профессор,к.н.
Соколов Г.Н.,ФЭТ,профессор,д.н.
Новиков К.М.,ФРТ,доцент,д.н.
Новиков Д.С.,ФИТ,,д.н.
Волков В.И.,ФМиМ,,к.н.
Лебедева В.И.,ФПМИ,профессор,к.н.
Егоров Ж.Р.,ФИТ,профессор,д.н.
Егоров З.Т.,ФИТ,,
Лебедев И.К.,ФИТ,профессор,
Кузнецов И.К.,ФИТ,,д.н.
Петров З.Т.,ФМиЕН,доцент,
Попов З.Т.,ФМиЕН,доцент,
Лебедева Л.О.,ФПМИ,профессор,к.н.
Волков Б.В.,ФФ,доцент,к.н.
Новиков Л.О.,ФФ,доцент,к.н.
Волков В.И.,ФРТ,профессор,к.н.
Козлов К.М.,ФЭТ,доцент,к.н.
Семенов Д.С.,ФУПМ,ассистент,к.н.
Алексеев З.Т.,ФПМИ,ассистент,
Морозов Д.С.,ФИТ,профессор,к.н.
Семенов М.Ю.,ФПМИ,доцент,д.н.
Лебедева И.К.,ФИТ,ассистент,
Новиков З.Т.,ФЭТ,профессор,д.н.
Морозов В.И.,ФПМИ,доцент,к.н.
Соколов К.М.,ФРТ,,
Иванов А.А.,ФМиЕН,ассистент,
Кузнецов Ж.Р.,ФРТ,профессор,д.н.
Морозов В.И.,ИТМО,ассистент,
Новиков А.А.,ФМиМ,ассистент,к.н.
Морозов А.А.,ФУПМ,профессор,д.н.
Алексеев И.К.,ФМиЕН,доцент,д.н.
Волков Б.В.,ИТМО,профессор,д.н.
Иванов М.Ю.,ИТМО,ассистент,к.н.
Иванов М.Ю.,ФРТ,,к.н.
Алексеев Б.В.,ФИВТ,ассистент,к.н.
Сидоров В.И.,ФЭТ,доцент,
Сидоров Ж.Р.,ФПМИ,ассистент,
Лебедев В.И.,ФИТ,доцент,д.н.
Кузнецов Б.В.,ФРТ,профессор,
Смирнов Л.О.,ФЭТ,доцент,д.н.
Козлов К.М.,ИТМО,доцент,д.н.
Соколов М.Ю.,ФМиЕН,доцент,д.н.
Морозов Г.Н.,ФРТ,ассистент,д.н.
Лебедев Б.В.,ФЭТ,доцент,д.н.
Волков Е.П.,ФИТ,доцент,д.н.
Петров Ж.Р.,ФУПМ,доцент,к.н.
Новиков В.И.,ФМиМ,профессор,к.н.
Петров К.М.,ФУПМ,ассистент,к.н.
Лебедев З.Т.,ФЭТ,ассистент,д.н.
Соколов М.Ю.,ФРТ,доцент,
Алексеев Б.В.,ФИВТ,,к.н.
Новиков М.Ю.,ФРТ,,к.н.
Семенов З.Т.,ИТМО,ассистент,к.н.
Козлов Ж.Р.,ФФ,профессор,
Лебедева Д.С.,ФПМИ,профессор,
Сидоров Л.О.,ФМиЕН,ассистент,к.н.
Смирнов Ж.Р.,ФПМИ,,д.н.
Лебедев Л.О.,ФМиМ,,
Соколов И.К.,ФИВТ,профессор,к.н.
Волков Б.В.,ФЭТ,ассистент,
Егоров Д.С.,ФМиЕН,ассистент,к.н.
Лебедев Ж.Р.,ИТМО,,к.н.
Лебедев Ж.Р.,ФРТ,ассистент,к.н.
